TF_id,mean_value,pvalue,TFPeak_number,rank
NAC025,0.009065391157318452,0.005329176317938822,443,452
AIL7,0.01326537686239412,0.005820376449246317,1879,453
NAC083,0.0134245788691059,0.007237476703943852,993,454
SPL4,0.00825689876426265,0.008295396740373785,904,455
GATA14,-2.0024818392539237e-4,0.00920821609853281,1606,456
CDC5,0.004654884469541475,0.012297056330225188,863,457
E2FA,0.0015613824597054578,0.014800467963141335,1247,458
LFY,0.013554561162750556,0.015749659418709348,1834,459
ERF069,0.0015785193928301786,0.018638702554050715,2691,460
SMZ,0.010926658063707257,0.022382257170948983,1619,461
HSFC1,0.004815613682027427,0.02279295006264081,1834,462
MYB124,0.008120637865067407,0.043927156943537646,1484,463
GATA20,0.0010808466724215107,0.07302950594670737,1995,464
HSFB2B,0.013281646216823373,0.10784940408938362,2270,465
RAV1_var.2,0.009528097374958633,0.14750050542119897,1401,466
GATA10,-0.002519735832667908,0.8883218370243428,556,467.5
GATA11,-0.002519735832667908,0.8883218370243428,556,467.5
