TF_id,WT_E5_0h_R1,WT_E5_0h_R2,WT_E5_4h_R1,WT_E5_4h_R2,WT_E5_8h_R1,WT_E5_8h_R2,WT_E5_16h_R1,WT_E5_16h_R2,WT_E5_24h_R1,WT_E5_24h_R2,WT_E5_48h_R1,WT_E5_48h_R2,WT_E5_48h_R3,WT_E5_72h_R1,WT_E5_72h_R2,WT_E5_72h_R3
MYB59,-1.808602238312397,0.38705167999770673,-0.8122178014999129,-0.6511382223610432,0.6119085104632844,1.3357716204898045,-1.7817725841185594,0.6511382223610432,2.0058543039165473,1.2263008806446187,0.6379530030286191,-1.1197495278759124,-0.9978005810486968,-0.2022214693301576,1.7316643961222455,-0.4277908230703919
NAC083,-2.433412139594901,-1.9673289538075787,1.1929065265336705,0.15866651137713356,-0.5176523427716081,-0.4044287858153808,1.3489580918851947,1.5297913795462077,1.5652625195919883,1.7081590334395331,-0.5115380398553485,-0.6054624085057514,0.29617817270122565,0.9978005810486968,1.2377413925572405,-0.31863936396437514
NAC92,-0.4102481383343704,-0.2516882351957292,-1.3357716204898045,-1.8980286526220012,-1.3489580918851947,-1.3100735947277953,0.11541062447747148,0.1912999525159553,1.7081590334395331,1.4042097133553209,0.797408756791946,1.1503493803760079,1.322813412009698,1.583762116539097,1.0428699107045674,1.4799413890351922
NAC043,1.2975429286165538,1.602820185481948,-0.04018113452744464,0.6577733822383669,0.6445316061066133,1.3899965844475834,-0.38128544450891133,-0.9051524750285039,0.14241509889422754,-0.029462500148076717,-1.602820185481948,-1.0245923925400986,-1.0428699107045674,-0.7611270308966579,-0.21316716115049067,-1.496146876216362
NTL9,-2.5528757314924575,-1.0805113621441527,-0.27386543638531413,-0.5990413673436641,0.4993662832382226,0.7258206630767681,-1.5297913795462077,-2.2651370034494627,-0.18040120698026224,-0.9631543195066732,0.9214077063693253,-0.2905865847492115,1.2377413925572405,2.726022831313745,2.2651370034494636,0.9132499266836087
ERF018,2.3410271376304492,2.2004105812100336,1.5472836116060342,1.7817725841185594,1.160792003464767,0.850046659840097,0.9717065019881965,1.1929065265336705,-1.5127550899607387,-1.6855612305545893,-1.9315197977783913,-2.047609368960878,-1.808602238312397,-2.2004105812100327,-2.433412139594901,-0.664437628128644
ERF094,-1.2975429286165538,-2.005854303916548,0.05626813256524102,0.8971139424431069,1.7316643961222455,1.2150186604198285,1.0521406099073667,1.109779588322558,0.8047912168496852,0.8272071528766827,-0.11541062447747162,-0.3412624906578669,-0.8812082251841601,-0.8655223818729181,-1.362383389418019,-0.698215019320807
RAP2-3,-0.5799240864668217,-1.1197495278759124,-1.1197495278759124,-0.3073893828206459,0.029462500148076574,-0.2516882351957292,1.3357716204898045,1.1713627674492542,0.8122178014999129,1.3100735947277953,0.5862726494026449,0.35834456671086434,-0.09924950325268884,-0.018747249718058422,-0.5610164475512408,0.45138873387405687
RAP2-6,-0.2850040675696815,-0.6511382223610432,-0.445466165080393,-0.3755318588580192,0.6248777720424505,0.4160814172229962,1.2377413925572405,0.8347718934067763,0.7611270308966579,1.03368798614595,0.06700063638160315,-0.691396760526385,-0.7258206630767678,-0.3928308136497293,-0.5237860596104458,-0.3526391619229506
ERF109,0.6054624085057516,0.4336674943479457,-0.16409276201253223,-0.5237860596104458,0.08311426437365704,0.09386842631539723,0.6445316061066133,-0.3412624906578669,0.4933081483127475,0.4812457055488878,0.4044287858153808,-0.2516882351957292,0.06163349704763414,-0.8122178014999129,-0.542307285399801,0.24064656116152083
SPL1,0.517652342771608,-0.7050658929000242,0.46328179498035416,-0.8122178014999129,-0.7328085370796353,-0.3073893828206459,-1.4187123129661308,-0.4336674943479459,-1.731664396122245,-1.2852127518908265,0.8122178014999129,1.1820660672895331,1.1197495278759124,1.1929065265336705,0.09386842631539723,1.5127550899607387
SPL11,0.9462578347633593,2.0058543039165473,1.7561674016602142,2.143770476211643,0.39862309718566696,0.7188680528227157,0.1370065205978756,0.7468929114901232,2.0932730573572456,1.1503493803760079,-2.3410271376304475,-2.005854303916548,-1.6224788658312,-1.6427853592807375,-1.5652625195919887,-2.047609368960878
SPL12,-1.4799413890351922,-1.5127550899607387,-0.45138873387405676,-1.2493462419630998,-1.9315197977783913,-1.9673289538075787,-1.1503493803760079,-0.9803303522249299,-0.9978005810486968,-1.731664396122245,1.5297913795462077,2.726022831313745,1.6637927858850732,2.2651370034494636,3.0705355970807977,2.047609368960877
SPL4,-0.27386543638531413,0.8196894559643803,-1.109779588322558,-1.7081590334395325,0.691396760526385,0.7468929114901232,0.7539908752671884,1.7817725841185594,1.1298320308408791,1.836800742786681,-0.3242794243706307,-1.2493462419630998,-0.5799240864668217,0.4336674943479457,0.2850040675696817,-0.8812082251841601
SPL7,0.45732717854092003,-0.36979067802381926,-0.4044287858153808,0.2850040675696817,0.16409276201253223,-0.664437628128644,0.4102481383343704,0.8196894559643803,-2.005854303916548,-1.3760588349369347,-0.3017790363535785,0.6577733822383669,-0.2516882351957292,0.39862309718566696,0.7900695024470359,1.808602238312397
SPT,-0.3412624906578669,-1.0901637335027599,0.6778556096439299,-0.013390508459676464,1.0155807829346575,0.7050658929000242,0.7900695024470359,0.9803303522249299,-0.5799240864668217,-0.4160814172229962,-0.018747249718058422,-0.04018113452744464,-0.38705167999770673,-0.8577588417227449,-1.0999187570821543,-0.4102481383343704
TCP19,-0.12080416150268271,-0.7258206630767678,-0.6248777720424508,-0.9890277338786998,-0.013390508459676464,-0.8122178014999129,1.496146876216362,1.3100735947277953,0.6183801395736427,0.06163349704763414,0.7683021589798121,-0.12080416150268271,0.08849006607869864,0.1858478202909218,-0.2850040675696815,0.5299395463003201
TCP2,0.3355907674135362,0.3526391619229504,-0.4752407505132448,0.5862726494026449,-0.5115380398553485,0.2683089229162129,-0.029462500148076717,0.6183801395736427,0.6846104934522019,0.691396760526385,-0.35834456671086434,-0.5926449301635264,-0.14241509889422754,-0.3130094214656357,-0.5990413673436641,0.3130094214656357
TCP23,-1.448648041934721,-2.2004105812100327,-1.4335196000876227,-1.6224788658312,-0.445466165080393,-1.602820185481948,1.0805113621441529,1.583762116539097,1.866540294772766,1.808602238312397,1.2493462419630998,1.5472836116060342,1.5472836116060342,0.3928308136497293,-0.06700063638160315,2.2004105812100336
TCP5,1.808602238312397,1.5472836116060342,-1.4641154989915917,-1.3899965844475837,-2.3410271376304475,-2.1437704762116443,-3.0705355970807964,-3.0705355970807964,-1.7817725841185594,-2.005854303916548,2.5528757314924593,3.0705355970807977,2.2004105812100336,1.9315197977783911,1.602820185481948,1.5472836116060342
TGA2,1.3899965844475834,0.517652342771608,-0.5299395463003204,0.09924950325268869,1.1400307167488717,1.2611218282804824,1.642785359280737,2.143770476211643,1.2150186604198285,0.9803303522249299,-1.362383389418019,-1.4335196000876227,-1.5472836116060342,-2.047609368960878,-1.663792785885074,-1.5297913795462077
TGA6,-0.10463345561407539,0.631401894239761,1.0155807829346575,0.8272071528766827,0.6511382223610432,0.6711315147657183,0.7611270308966579,0.6248777720424505,-0.797408756791946,0.22963414956312947,-0.873338443181592,-0.7398323791085591,-0.6778556096439299,-1.261121828280482,-1.0709586242267903,-0.18040120698026224
TGA7,0.8577588417227449,1.1197495278759124,1.642785359280737,1.7316643961222455,1.5127550899607387,1.808602238312397,0.09924950325268869,-0.7827725602592135,-1.2852127518908265,-0.02410452898060304,-2.047609368960878,-1.602820185481948,-1.4799413890351922,-1.7081590334395325,-1.4042097133553209,-1.5127550899607387
DOF5.3,-0.5672964029137779,-0.4160814172229962,0.27386543638531397,0.2683089229162129,-0.19129995251595547,-0.06700063638160315,-0.08311426437365704,-0.5115380398553485,-0.463281794980354,-0.542307285399801,0.2572205162827893,0.691396760526385,0.10463345561407526,0.9214077063693253,0.469252883812802,-0.24616364666135948
UNE10,0.19675777725486285,-0.4102481383343704,-0.9051524750285039,-0.8423847084436875,0.797408756791946,0.5735988114583386,0.09386842631539723,1.0428699107045674,-0.2905865847492115,-0.38705167999770673,0.45732717854092003,0.16409276201253223,0.04018113452744476,-0.4573271785409198,-0.16952384856926508,-0.2961781727012255
WRKY12,1.836800742786681,1.3760588349369347,0.698215019320807,0.346945213167366,1.7817725841185594,1.7316643961222455,0.18040120698026213,1.3357716204898045,0.09386842631539723,0.7468929114901232,-1.7561674016602142,-1.8980286526220012,-1.836800742786681,-2.1437704762116443,-2.047609368960878,-1.7817725841185594
WRKY18,0.8891329656800708,0.8812082251841601,-1.322813412009698,-1.0901637335027599,0.631401894239761,0.4993662832382226,0.8122178014999129,1.3899965844475834,0.9631543195066732,1.7561674016602142,-0.45138873387405676,-0.8577588417227449,-1.261121828280482,-0.8423847084436875,0.4277908230703917,-1.3357716204898045
WRKY2,2.0058543039165473,1.9315197977783911,1.0615026297045762,1.03368798614595,2.4334121395949024,2.726022831313745,-0.6183801395736427,-0.050904387404025156,-1.808602238312397,-1.7081590334395325,-2.093273057357247,-2.2651370034494627,-2.433412139594901,-2.093273057357247,-2.2651370034494627,-2.726022831313744
WRKY21,0.4219288887485655,-0.3242794243706307,0.8812082251841601,-0.45138873387405676,0.7827725602592135,0.7611270308966579,0.21864951704140353,0.9296272709001898,-0.013390508459676464,0.3242794243706307,-0.5054428012011756,-1.0901637335027599,-0.8577588417227449,-0.445466165080393,-0.664437628128644,-0.8423847084436875
WRKY23,0.8655223818729181,-0.5990413673436641,-1.866540294772766,-1.7817725841185594,-1.6855612305545893,-1.4187123129661308,0.04554210636070453,1.3489580918851947,2.2651370034494636,2.0058543039165473,1.7316643961222455,1.2852127518908265,1.464115498991592,-0.6511382223610432,-0.7683021589798121,1.496146876216362
WRKY25,-0.7611270308966579,-1.0999187570821543,1.5127550899607387,1.808602238312397,2.0932730573572456,2.0058543039165473,-0.13160194717659277,0.3242794243706307,-0.8347718934067764,-0.6379530030286188,-1.4187123129661308,-1.160792003464767,-1.4042097133553209,-1.866540294772766,-1.7561674016602142,-1.160792003464767
WRKY30,1.5652625195919883,1.0245923925400986,-0.937910127211592,-0.3017790363535785,1.2263008806446187,1.3760588349369347,0.1749599401657325,0.018747249718058422,-0.185847820290922,0.20769120482982129,-0.8812082251841601,-1.5472836116060342,-1.2377413925572402,-1.2852127518908265,-0.554758540026558,-0.5672964029137779
WRKY38,2.047609368960877,1.808602238312397,1.0245923925400986,0.7328085370796356,1.0245923925400986,0.2905865847492116,-0.9631543195066732,-0.6314018942397609,-1.5652625195919887,-1.4335196000876227,-1.0999187570821543,-1.3899965844475837,-0.48726806452123755,-1.3357716204898045,-1.226300880644619,-0.9890277338786998
WRKY43,-1.226300880644619,-1.1400307167488717,-0.4277908230703919,0.9051524750285039,1.3357716204898045,1.6224788658311995,0.7755170610270775,0.6379530030286191,1.1197495278759124,0.9717065019881965,-0.7258206630767678,-1.03368798614595,-1.0521406099073667,-1.1298320308408791,-1.0155807829346575,-0.48726806452123755
WRKY45,1.7817725841185594,1.2975429286165538,-1.7817725841185594,-1.866540294772766,0.20222146933015775,-1.0428699107045674,0.7328085370796356,1.0521406099073667,0.3697906780238195,0.5237860596104457,0.873338443181592,0.9462578347633593,-0.00803415141280527,-0.6379530030286188,-1.3100735947277953,1.1820660672895331
WRKY48,0.029462500148076574,-0.5115380398553485,0.4454661650803933,-0.19129995251595547,0.6846104934522019,0.3017790363535785,0.4044287858153808,0.5862726494026449,0.9462578347633593,0.8812082251841601,0.00803415141280527,-0.3130094214656357,-0.3526391619229506,-0.9132499266836087,-0.797408756791946,-1.1713627674492542
WRKY57,1.4042097133553209,1.109779588322558,-0.21316716115049067,0.27386543638531397,-0.23513679086214964,-0.5926449301635264,-0.48726806452123755,-0.8655223818729181,-0.7539908752671884,-0.8891329656800708,0.23513679086214964,-0.5237860596104458,-0.548522282698098,0.469252883812802,-0.14782784646163197,0.05626813256524102
WRKY60,1.1400307167488717,1.362383389418019,1.160792003464767,1.0155807829346575,2.3410271376304492,2.3410271376304492,-0.21316716115049067,-1.1503493803760079,-2.1437704762116443,-0.9890277338786998,-1.731664396122245,-1.9673289538075787,-1.7081590334395325,-1.5837621165390972,-1.808602238312397,-1.8980286526220012
WRKY62,-2.047609368960878,-1.2975429286165538,1.2263008806446187,1.866540294772766,0.9546720080897412,0.873338443181592,0.5926449301635264,0.07774086355266835,1.1400307167488717,0.5054428012011756,-0.6711315147657183,-1.4042097133553209,-0.7188680528227157,-0.8891329656800708,0.3755318588580194,-1.0901637335027599
WRKY63,1.6855612305545902,1.464115498991592,1.433519600087623,1.1503493803760079,1.322813412009698,1.0155807829346575,-2.093273057357247,-0.7328085370796353,-0.3640616602004256,-1.1197495278759124,-1.226300880644619,-1.6224788658312,-1.5297913795462077,-1.109779588322558,-1.2493462419630998,-1.226300880644619
WRKY75,1.2038890137412934,1.3100735947277953,1.1298320308408791,1.4187123129661312,1.2377413925572405,1.2975429286165538,-1.3100735947277953,-1.448648041934721,-1.0805113621441527,-0.7468929114901232,-1.7817725841185594,-1.448648041934721,-1.0066509019659706,-0.7900695024470359,-0.8196894559643805,-0.9717065019881965
WRKY8,1.4799413890351922,1.5127550899607387,0.7398323791085591,0.6846104934522019,0.9132499266836087,0.8971139424431069,-0.664437628128644,-0.4044287858153808,-1.2730749331293942,-0.5299395463003204,-0.9803303522249299,-1.1400307167488717,-1.2852127518908265,-0.664437628128644,-1.0901637335027599,-0.9546720080897407
JKD,0.0509043874040253,0.21316716115049078,-0.3640616602004256,-0.2850040675696815,-0.698215019320807,-0.5115380398553485,-0.45138873387405676,0.05626813256524102,0.698215019320807,0.5926449301635264,0.2241384526491305,0.3526391619229504,0.5423072853998011,0.18040120698026213,0.0509043874040253,0.27943041836041554
NUC,-0.23513679086214964,-0.6054624085057514,-0.06700063638160315,-0.4395591808522135,-1.0066509019659706,-0.7900695024470359,0.12080416150268287,0.04018113452744476,1.1503493803760079,0.8891329656800708,0.43955918085221335,0.8347718934067763,0.9051524750285039,0.00803415141280527,0.11002044271115592,0.09386842631539723
MGP,-0.542307285399801,-0.2241384526491305,0.7683021589798121,0.7119500194518401,-0.7119500194518402,-0.4395591808522135,-0.3130094214656357,-0.2905865847492115,0.5423072853998011,0.4993662832382226,-0.1749599401657325,0.11541062447747148,0.3755318588580194,-0.22963414956312947,0.08311426437365704,0.03482131726034756
SGR5,-0.16952384856926508,0.8122178014999129,0.8891329656800708,0.4336674943479457,-1.226300880644619,-0.4277908230703919,-0.5735988114583386,-0.9631543195066732,0.0026780248619778808,0.6248777720424505,-0.3928308136497293,0.12080416150268287,-0.15324492856537705,0.5299395463003201,0.5361131652220904,-0.4752407505132448
AT1G14580,0.3017790363535785,0.23513679086214964,-0.35834456671086434,0.00803415141280527,0.013390508459676464,0.15866651137713356,-0.14241509889422754,0.14782784646163197,0.2905865847492116,0.38128544450891133,-0.19129995251595547,-0.2961781727012255,-0.10463345561407539,-0.18040120698026224,-0.13700652059787546,-0.19675777725486301
TSO1,-0.3526391619229506,0.5799240864668217,1.6637927858850732,1.362383389418019,0.2516882351957292,0.9296272709001898,-0.3640616602004256,-1.1713627674492542,-1.0066509019659706,-0.7611270308966579,-0.8196894559643805,-0.9132499266836087,-0.8272071528766829,0.14782784646163197,-0.26276068117597023,-0.7188680528227157
TCX2,-0.797408756791946,-0.4395591808522135,-0.2516882351957292,-0.38705167999770673,-0.469252883812802,0.3073893828206459,0.3073893828206459,-0.23513679086214964,1.6855612305545902,1.433519600087623,-0.6314018942397609,0.3017790363535785,0.6445316061066133,-0.06700063638160315,0.4102481383343704,-0.4160814172229962
PHL11,0.07774086355266835,0.31863936396437514,-0.9296272709001898,-1.0245923925400986,-0.03482131726034769,0.7328085370796356,1.1820660672895331,1.433519600087623,1.5127550899607387,0.3073893828206459,-0.6846104934522019,-0.14241509889422754,-0.873338443181592,0.03482131726034756,0.3697906780238195,-1.602820185481948
HHO5,-0.13700652059787546,0.08849006607869864,1.3489580918851947,1.1197495278759124,0.5547585400265583,0.6119085104632844,-1.2493462419630998,-1.6855612305545893,-0.9890277338786998,-1.0901637335027599,0.691396760526385,-0.664437628128644,-0.21864951704140353,0.6119085104632844,0.08849006607869864,-1.0999187570821543
HHO6,0.18040120698026213,0.4219288887485655,-1.362383389418019,-1.4799413890351922,-1.808602238312397,-0.9631543195066732,0.19675777725486285,0.5672964029137779,1.4799413890351922,1.496146876216362,1.03368798614595,1.3899965844475834,1.3100735947277953,0.3299298191830141,1.3489580918851947,-0.4336674943479459
PHL12,-0.2572205162827893,0.6119085104632844,2.2004105812100336,2.4334121395949024,0.8971139424431069,1.2377413925572405,-1.6427853592807375,-1.9673289538075787,-0.6577733822383669,-1.1929065265336705,-1.0521406099073667,-1.0615026297045764,-1.2038890137412936,-1.3489580918851947,-1.109779588322558,-1.663792785885074
EFM,0.9379101272115916,-0.19675777725486301,-1.0066509019659706,-0.4160814172229962,0.6054624085057516,0.5299395463003201,-1.0155807829346575,1.1503493803760079,-0.2241384526491305,-0.15324492856537705,0.3755318588580194,-0.38705167999770673,0.018747249718058422,-1.1197495278759124,-0.4160814172229962,0.19675777725486285
MYR2,0.4993662832382226,0.5115380398553485,-0.8347718934067764,-0.9051524750285039,-1.5472836116060342,-1.1503493803760079,-0.8047912168496852,-0.36979067802381926,0.6445316061066133,0.04018113452744476,0.36406166020042563,0.6846104934522019,1.0709586242267901,1.4042097133553209,1.0521406099073667,0.8577588417227449
MYB105,-1.0805113621441527,-0.9631543195066732,-0.2794304183604154,-1.4641154989915917,0.36406166020042563,0.4336674943479457,1.0901637335027603,0.14241509889422754,-1.6427853592807375,-1.3357716204898045,1.602820185481948,1.6224788658311995,0.6054624085057516,1.0245923925400986,1.3100735947277953,-0.4933081483127475
MYB118,1.0999187570821543,1.3899965844475834,1.464115498991592,1.3899965844475834,-0.5799240864668217,-0.7539908752671884,0.14782784646163197,0.38705167999770673,-0.4044287858153808,-1.4641154989915917,-1.2975429286165538,0.34126249065786685,-0.9214077063693253,-0.1749599401657325,0.6778556096439299,-1.866540294772766
MYB52,0.4160814172229962,0.4752407505132448,-1.2150186604198285,0.7258206630767681,-0.873338443181592,-0.16952384856926508,0.1316019471765929,0.9214077063693253,1.322813412009698,1.0999187570821543,0.346945213167366,0.24064656116152083,0.6778556096439299,-0.4336674943479459,-0.937910127211592,-0.9631543195066732
MYB3R5,0.38705167999770673,0.346945213167366,-1.808602238312397,-0.9717065019881965,-0.5926449301635264,-0.20769120482982115,-0.8655223818729181,1.0066509019659706,-0.8655223818729181,-0.8577588417227449,1.109779588322558,1.6637927858850732,1.2150186604198285,0.19675777725486285,0.7398323791085591,1.2377413925572405
MYB101,-0.7119500194518402,-0.5862726494026449,-0.698215019320807,-0.15866651137713356,-0.4933081483127475,1.1400307167488717,-0.8891329656800708,0.029462500148076574,1.0709586242267901,1.5652625195919883,0.35834456671086434,0.7050658929000242,-0.445466165080393,0.35834456671086434,0.14782784646163197,-0.9214077063693253
MYB56,-0.9214077063693253,0.7119500194518401,1.0709586242267901,1.4042097133553209,-0.8971139424431069,-0.8423847084436875,0.2683089229162129,-1.6427853592807375,-1.866540294772766,-0.9803303522249299,-0.7683021589798121,-0.029462500148076717,-0.6248777720424508,1.7081590334395331,1.9673289538075784,1.0428699107045674
MYB81,0.7119500194518401,1.1298320308408791,-1.1298320308408791,-2.5528757314924575,-0.6846104934522019,-0.7611270308966579,1.2493462419630998,-1.0805113621441527,0.6054624085057516,0.9631543195066732,0.850046659840097,1.1713627674492542,0.9803303522249299,0.08849006607869864,0.5485222826980982,0.9296272709001898
MYB119,-0.5990413673436641,0.06163349704763414,-1.663792785885074,-2.047609368960878,-1.109779588322558,-1.362383389418019,0.12620121506710114,0.9717065019881965,0.4102481383343704,0.4160814172229962,1.0245923925400986,1.03368798614595,1.866540294772766,2.143770476211643,1.2493462419630998,1.160792003464767
MYB65,1.109779588322558,0.11002044271115592,-1.2975429286165538,-0.7683021589798121,-0.7683021589798121,0.1316019471765929,-1.1713627674492542,0.12080416150268287,1.3760588349369347,1.1929065265336705,0.8971139424431069,0.6054624085057516,0.7328085370796356,-1.0245923925400986,-0.15866651137713356,0.6119085104632844
MYB3R1,-1.602820185481948,-1.3357716204898045,-0.7611270308966579,-0.873338443181592,-1.362383389418019,-0.5610164475512408,-0.09924950325268884,-0.9214077063693253,0.9890277338786998,1.9315197977783911,1.2038890137412934,1.0709586242267901,1.7817725841185594,0.8347718934067763,0.873338443181592,1.1929065265336705
MYB1,1.3357716204898045,0.8577588417227449,0.15324492856537705,-0.2516882351957292,0.11002044271115592,0.6846104934522019,1.4799413890351922,1.1820660672895331,1.1713627674492542,1.642785359280737,-0.9462578347633596,-1.0155807829346575,-1.1400307167488717,-1.808602238312397,-1.4335196000876227,-1.2730749331293942
MYB3R4,-0.5115380398553485,-0.5926449301635264,-1.261121828280482,-1.4042097133553209,-1.496146876216362,-1.3899965844475837,-0.9978005810486968,0.6054624085057516,1.2377413925572405,1.2038890137412934,1.1197495278759124,1.583762116539097,1.1298320308408791,0.9379101272115916,1.2730749331293942,1.583762116539097
MYB113,-1.6427853592807375,0.21864951704140353,1.3899965844475834,1.464115498991592,-0.8122178014999129,0.018747249718058422,-1.1298320308408791,-0.8971139424431069,-1.9315197977783913,-1.8980286526220012,-0.3755318588580192,0.4044287858153808,-0.14782784646163197,1.5472836116060342,2.3410271376304492,0.5735988114583386
At3g09600,-0.664437628128644,-0.6248777720424508,0.5115380398553485,0.20769120482982129,-0.08849006607869864,0.14782784646163197,-0.8812082251841601,-0.4395591808522135,-0.2850040675696815,-0.26276068117597023,-0.05626813256524087,0.4933081483127475,0.3017790363535785,0.5672964029137779,0.8577588417227449,0.469252883812802
RVE6,0.5990413673436641,0.8971139424431069,1.4799413890351922,1.0615026297045762,-0.4573271785409198,0.38705167999770673,-0.9296272709001898,-0.8577588417227449,-0.9717065019881965,-0.7258206630767678,-0.2022214693301576,-0.5115380398553485,-0.6445316061066132,-0.5735988114583386,-0.15324492856537705,-0.45138873387405676
RVE1,-0.3299298191830141,0.5926449301635264,1.0805113621441529,0.4812457055488878,0.8196894559643803,0.7683021589798121,-0.4752407505132448,-1.1820660672895331,-1.1820660672895331,-1.2493462419630998,-0.9296272709001898,-0.2572205162827893,-0.39862309718566696,0.6711315147657183,1.1820660672895331,-1.3100735947277953
LHY1,0.6511382223610432,-0.13700652059787546,-0.3130094214656357,-0.16952384856926508,-0.1749599401657325,-0.9214077063693253,-0.6778556096439299,-0.4160814172229962,-0.4933081483127475,-0.548522282698098,0.5299395463003201,0.45138873387405687,0.9379101272115916,0.5547585400265583,0.2627606811759701,0.7188680528227157
At1g49010,-1.496146876216362,-0.8196894559643805,0.9132499266836087,0.11002044271115592,-0.04554210636070438,-0.24616364666135948,0.34126249065786685,0.631401894239761,0.21316716115049078,1.4799413890351922,-0.19675777725486301,-0.11541062447747162,-0.3412624906578669,-0.04554210636070438,1.5652625195919883,-1.1298320308408791
LCL1,-0.6379530030286188,-1.160792003464767,-0.8655223818729181,-0.38128544450891133,-0.5735988114583386,-1.2038890137412936,0.4993662832382226,0.0241045289806029,0.4812457055488878,0.4219288887485655,1.464115498991592,0.9296272709001898,-0.27386543638531413,0.9051524750285039,0.7328085370796356,1.1298320308408791
At3g11280,-0.9978005810486968,-0.9051524750285039,-0.5799240864668217,-0.664437628128644,-0.16952384856926508,-1.1713627674492542,0.5862726494026449,-0.2572205162827893,1.4486480419347214,1.5472836116060342,0.9631543195066732,0.3697906780238195,0.7258206630767681,0.2850040675696817,0.850046659840097,0.1912999525159553
AT5G61620,0.08311426437365704,0.8347718934067763,0.5926449301635264,1.1820660672895331,0.46328179498035416,1.3100735947277953,1.2038890137412934,0.6119085104632844,0.07774086355266835,-0.4102481383343704,-2.005854303916548,-1.1298320308408791,-1.362383389418019,-0.3755318588580192,-0.2905865847492115,-1.448648041934721
RVE5,0.5423072853998011,0.8891329656800708,1.3760588349369347,1.109779588322558,0.3130094214656357,0.6577733822383669,-0.2572205162827893,-1.2975429286165538,-1.1713627674492542,-0.8347718934067764,-0.27386543638531413,-0.4219288887485655,-0.8347718934067764,-0.6183801395736427,-0.7188680528227157,-0.8347718934067764
AT3G10113,-1.1503493803760079,-0.5237860596104458,1.03368798614595,1.2263008806446187,0.7328085370796356,1.1298320308408791,-0.9717065019881965,-0.7398323791085591,-0.9803303522249299,-1.0428699107045674,-0.3355907674135362,0.4102481383343704,-0.937910127211592,1.0155807829346575,0.9462578347633593,-1.4799413890351922
At5g58900,-0.7328085370796353,-0.8047912168496852,0.5610164475512408,0.2241384526491305,0.4752407505132448,-0.018747249718058422,-0.4219288887485655,-0.937910127211592,0.8812082251841601,0.9214077063693253,0.5485222826980982,0.04554210636070453,0.4454661650803933,-0.7119500194518402,-0.03482131726034769,-0.06163349704763414
At2g38090,-1.4641154989915917,-0.3299298191830141,2.143770476211643,2.3410271376304492,0.20769120482982129,0.5990413673436641,-0.27386543638531413,-0.6119085104632846,-0.664437628128644,0.1912999525159553,-1.663792785885074,-0.9978005810486968,-1.03368798614595,-0.463281794980354,0.0241045289806029,-0.6248777720424508
AT3G10580,0.5735988114583386,0.7188680528227157,1.2975429286165538,1.3489580918851947,-0.45138873387405676,-0.36979067802381926,-1.602820185481948,-0.2961781727012255,-0.7827725602592135,-0.8047912168496852,-0.5672964029137779,0.22963414956312947,-0.4395591808522135,0.48726806452123755,-0.463281794980354,-1.0066509019659706
AT5G56840,-0.5299395463003204,-0.1749599401657325,-0.7683021589798121,-0.445466165080393,-0.3755318588580192,0.5547585400265583,-0.3469452131673661,0.11002044271115592,0.9379101272115916,0.9546720080897412,0.5735988114583386,-0.4336674943479459,0.14241509889422754,-0.05626813256524087,0.3526391619229504,0.1370065205978756
At5g05790,0.45138873387405687,0.9978005810486968,0.6846104934522019,0.7683021589798121,-0.3928308136497293,0.39862309718566696,-0.15866651137713356,-0.4102481383343704,0.07236970645650206,-0.013390508459676464,-0.542307285399801,-0.6314018942397609,-0.2241384526491305,-0.5672964029137779,-1.0066509019659706,-0.16952384856926508
CAMTA1,2.5528757314924593,2.726022831313745,-2.3410271376304475,-1.9673289538075787,1.8980286526220012,1.642785359280737,2.726022831313745,1.9673289538075784,-2.433412139594901,-2.433412139594901,-2.433412139594901,-2.433412139594901,-2.5528757314924575,-1.663792785885074,-1.866540294772766,-2.2651370034494627
HAT2,0.05626813256524102,0.7683021589798121,0.19675777725486285,-0.31863936396437514,-0.22963414956312947,0.21864951704140353,0.9379101272115916,1.03368798614595,-0.6183801395736427,-0.13700652059787546,-1.5297913795462077,-0.5054428012011756,-0.3355907674135362,0.09924950325268869,1.583762116539097,-1.1197495278759124
AGL16,-0.7188680528227157,-1.0428699107045674,-1.0245923925400986,-0.463281794980354,1.0066509019659706,0.43955918085221335,0.2572205162827893,1.2263008806446187,0.9803303522249299,0.8122178014999129,0.0509043874040253,-0.4752407505132448,-0.3130094214656357,0.09386842631539723,-0.12080416150268271,0.11002044271115592
AGL25,-1.362383389418019,-0.8423847084436875,0.9803303522249299,1.7561674016602142,1.1820660672895331,0.9803303522249299,0.39862309718566696,0.7188680528227157,-0.5361131652220903,-1.03368798614595,-0.9214077063693253,-1.2038890137412936,-1.0805113621441527,0.6183801395736427,0.6054624085057516,-1.3489580918851947
AGL42,0.7188680528227157,-0.3469452131673661,-0.3355907674135362,-0.6711315147657183,-0.11002044271115605,-0.5054428012011756,0.8196894559643803,0.24064656116152083,0.7119500194518401,0.21316716115049078,0.8347718934067763,-0.22963414956312947,0.664437628128644,-0.7827725602592135,-1.1197495278759124,0.698215019320807
