TF_id,WT_E5_0h,WT_E5_4h,WT_E5_8h,WT_E5_16h,WT_E5_24h,WT_E5_48h,WT_E5_72h
At3g11280,-1.3455910102318531,-0.8798966066393731,-0.9481500189889772,0.23267499469294842,2.1184435881900945,1.1886289083499597,0.7657689220949657
AT5G61620,0.6490435265238097,1.2549101809454,1.2539516215163449,1.283962742626801,-0.23511814879200021,-2.5969617660863995,-1.2209609997008448
RVE5,1.0121811084019514,1.7577532060208623,0.6864471035583892,-1.0993837750292825,-1.4185514226646738,-0.8836728182869954,-1.254016381223714
AT3G10113,-1.1837925222391457,1.5980534531137123,1.3170857764897579,-1.2102407490879519,-1.4306186256158535,-0.4983992112231554,0.27822349469021646
At5g58900,-1.0872472127541892,0.5551883542135294,0.3227896499798629,-0.9615513895074691,1.2746419490763747,0.6001732452631057,-0.466732748385428
At2g38090,-1.268581610237241,3.1712308049969904,0.5704460723879373,-0.6263367644150166,-0.3345588588605732,-2.1334716839319814,-0.6143324626462427
AT3G10580,0.9139120841920467,1.8713588180139045,-0.5806615307237691,-1.3427946165334421,-1.122577112359831,-0.4487290042569694,-0.5673416900537487
AT5G56840,-0.4984392069350609,-0.8582638127324019,0.1267324016238333,-0.16753111182065242,1.3382576618240882,0.16301277928499355,0.2502106451275976
At5g05790,1.0247315918049662,1.0273643890064106,0.004095762966816696,-0.4022834067273737,0.04170459085249942,-0.8070477067879576,-1.0065935397681354
CAMTA1,3.7327449709561864,-3.046467808022197,2.503733598736771,3.3187008737532757,-3.44136445065844,-4.283765798473672,-3.3460162131397744
HAT2,0.5830592447164755,-0.08618329646407233,-0.007767308144954694,1.394130395729721,-0.5341390298251386,-1.3687964220221873,0.3251995203919411
AGL16,-1.2457368606839203,-1.052085927548137,1.0226249565810963,1.04900803980271,1.267522955102262,-0.4257067872101285,0.047968978254447923
AGL25,-1.5590064729417783,1.9349961184739413,1.5290451718521871,0.7901855700868807,-1.1100170392467912,-1.8508741592600704,-0.07223549289608526
AGL42,0.2629891619984547,-0.7118601525005478,-0.4351982333414798,0.7497707880460598,0.6541566317960881,0.7329896827647214,-0.6953070103669162
AGL55,0.2174578281019456,-0.3631667272687807,-0.590590814669571,-1.1320669180779355,-0.9480627028751725,2.0109791731990727,-0.26024676869379176
AGL63,0.33664427946553055,-0.8200671800489788,1.1314247865943932,1.014763299908321,0.004026229776802377,-0.47169987452939227,-0.9885034018840472
AGL13,0.8569374220530995,1.4711646795421285,-1.0770733069427056,-2.2115910964712655,-1.320820266805331,0.5870649541622347,0.7181877078814665
AGL6,-0.2922695991350988,-0.24119717067985313,-0.1388164837404993,-1.058484880672536,0.32519889999410223,0.45571044184387693,0.8091803237669971
ARF2,-1.8036811050159398,-1.040196906125877,-1.5664738858860379,1.68596604158803,2.8980341745236298,1.4812471808348784,0.10415468541218774
GT-A3,1.2439466548938771,1.500858041463116,0.7853789985552971,-1.7044531220199457,-1.4626339082913276,-2.1023541065285056,0.42421071128596544
GT-2,-0.8634325940195618,1.6438813883720769,-1.0387802035229872,0.11585590609046403,-0.1445271301640084,0.307124270985755,-0.2524949162629346
ATHB20,0.3825717773290303,3.285323314997291,0.003935036491775116,-1.3699765898792067,-0.7886461146383452,-1.931422304305276,-1.410792984146876
HAT22,0.10156320821343531,0.7416415666468347,-0.45188921855245606,-2.155773566126222,-0.3217505311965832,-0.3451176967870699,1.4025854676672131
ATHB18,0.23173167454301685,0.20362333430264876,0.31361824845513564,0.9727876129728691,1.561999537395351,-1.2735558033849042,-0.6249699745990472
ATHB13,-0.7583778053297784,2.733220575217358,1.7184037538912982,-0.8938779352384926,-1.2328127036465641,-2.5133832939876384,-0.7684361773143125
ZHD3,-0.10053687597707214,-1.5934221808784408,-1.494964695956111,-1.1805797269535037,0.11191035312124102,1.407613948914061,2.6631616377342384
ATHB40,-0.7949605951976279,3.5292829651469924,-0.3444410209494627,-0.883063723417806,-2.2671547407522548,-1.0676585825576845,-0.688299048616067
ATHB53,-0.6638136830040348,-0.7552052596501503,-1.651981342401097,0.9990846240504111,0.4656068735230581,1.2971948745216613,1.0065082905559415
RAP21,0.4546556243989352,-0.6388912217226959,-0.6574733491077278,0.5070735121624956,0.6220105894328475,-0.031187552654274885,-0.16427528346569648
CBF2,0.9702124603168539,0.8798966066393731,2.280630830538065,-1.0971685109930165,-0.7984963329181194,-2.0478490004286125,-1.9594086250200429
CBF4,0.29866732932440615,-0.8324215834182335,0.7980265250098811,-0.8832998723352339,-0.020172474741425344,-0.4811509332743394,0.7556479168220798
CEJ1,0.6278031433392809,-0.3605889924310169,0.16333161996441609,-1.2096183553812165,-0.7896216949308735,0.4506854809253954,0.4216171001617059
TINY,1.7446295841203696,-0.08415766675471596,-0.6839912395153158,0.5021476452628549,-0.1811868707883838,-0.4167810838902493,-1.1633114755949805
RAP26,0.2514346273472587,-0.2514346273472586,-0.24766518546906258,0.3271497438178636,-0.17471006946059633,0.26021123059113743,-0.1732582364731683
AT1G44830,-0.04178389376652116,0.33688999859445656,-0.11035010181761774,-0.5529017538430622,-0.6833689414534877,0.3221179050010792,0.206748635727666
ERF035,2.2671547407522543,-1.263550382902366,-1.3828789140545186,-1.0271135545947294,-0.7465495183405025,0.9758897548399822,0.10335305881615961
CBF1,0.08716418243083122,1.1461689697170434,1.5283557195985287,1.745779959798226,1.371935926061353,-2.347893815026911,-2.6618071565166814
ERF5,-0.3979001999202611,0.037992188478160986,-0.26330171880378556,0.4907260811577143,0.528382149143069,0.09462761567605713,-0.21632086770412148
AT5G18450,0.517312757677797,0.003788168495255267,-0.4786229253908176,0.12518909889961738,-0.3298421276934018,0.078906027006218,0.00845371985358452
AT4G18450,-0.18611325853184513,0.12532507173610102,0.03409678177726389,-0.4493536512504194,0.141445343893368,0.21296929379654925,0.041942436399683064
AT2G44940,1.8823235239363656,0.6299470009188242,-1.3826174227701777,0.09828951885914113,1.6926317450067483,-1.037798793351068,-1.7279732746287717
ERF037,-0.31148901808816104,-0.5311173362937774,-1.9477142680160866,-0.21813541154703794,0.291500332164476,0.7766991233342714,1.6177019603373564
ERF15,0.4195222187987358,-0.04931561838765678,0.28220517992004207,-0.21813541154703794,-0.17607680831168404,-0.26051113803301523,0.17445307418123454
AT4G28140,-1.0794385653450953e-16,0.4481359144826383,0.7671746153139753,0.4666210763209665,-0.442239818945012,-0.921710365176171,-0.33795496671668923
ERF017,-1.3656825425318002,-1.3023789799323118,-0.08641557458917967,0.8912304030406302,-0.11071640584798076,1.662918163647959,0.7925886752002588
AIL7,-3.64827145502052,-3.8918787678997355,-2.3890636869737967,3.4605119052251094,4.342393085141033,3.1679170711238918,1.079472982929906
ESE3,-0.327482359679026,0.037900460765549066,-0.5270226200003086,-0.07229032947133597,0.17174612719709673,0.6743787484678,0.25919179807170234
AT4G16750,1.774661311505542,1.3987567922273603,0.7665679468804472,-1.6184458064441096,-1.914898631382494,-0.5880069313833334,-1.0083459127997068
ERF104,-0.3866770191285586,-0.25186018494606105,-0.3014819920577219,-0.030301652980787762,0.5809775719534915,0.6354147557376748,0.32036441297658363
ERF10,-0.23709966317615858,-0.11392271568102419,-0.15178322711389883,0.2170398561073433,0.6435811119741606,0.3820731730828841,-0.05776708778868096
AT4G32800,1.4944727982499015,-0.5316443908725758,-0.3614675394036422,-0.8315818878806538,-1.632497437593484,0.3918154776721483,0.5015654466262474
AT3G57600,0.2745209245555519,0.3185379149396722,-0.22503747927701337,-0.9042335667623168,-0.20921045510665426,0.4915747238487429,0.24332575723382924
DREB19,-1.5933981580356495,1.4622864376154725,1.8089825703038325,2.875768543160007,1.7831351400263282,-3.3100590264048972,-1.467885578680383
ABR1,-0.07752889270492927,1.0026946876936689,-0.5148834129895173,0.04041113164041997,0.8068308915907417,-0.201630673427454,-0.13282766079202937
LEP,-0.13656686106214888,0.056845123664618746,-0.02293908637692425,0.47708209683847314,0.5407362662244217,0.04814331131162677,-0.35201275243941066
ERF087,-0.4706393679430349,-0.38338700318116864,0.19371704363108574,1.0315577291551203,0.682672871377767,0.23229173970961384,-0.367222192961074
DREB26,0.8054081208752831,0.3644408135602838,0.496145899123117,0.1480607723737799,-0.1438787381776412,-0.6995845231005309,-0.8723380440466708
RAP210,-1.4543492467317376,-1.0341582358259527,-1.2694046964365302,-0.525534855632589,-0.36636159257790607,2.367908636298882,1.6200702323679892
AT1G75490,0.0772677756803137,0.1674726259018697,-0.3290013976888934,-0.28220517992004207,0.181017241656352,0.42590599093250175,-0.17086632823511153
DEAR5,1.637543574603185,1.070244465155139,0.9865817602620492,-0.22666225369376689,0.5200392290591681,-1.8667196214046506,-2.037926447238238
PUCHI,-0.2217946970142582,-0.5542972814845297,-0.6028474724808827,0.9212551715363946,0.6552259920576551,0.8403788949856876,-0.24819038375996047
AT3G16280,1.5562682826847885,0.056219520354421265,0.22925897565311076,0.25882206204303226,-1.9527874014826978,0.9879242604359771,-1.5408262942672004
AT1G22810,0.15982660669657475,-0.22954628642456146,-0.5917037591351565,-0.5981750795941821,0.31698612770922396,0.4993377041352228,0.5472927899602748
RAP212,-1.3046437923235192,1.1506955962988152,-0.2328080791331136,0.4300567087124298,1.6557847080007495,-0.21695152613638227,-0.38621833513150716
ERF9,0.21677198939310469,-0.046113932483329644,-0.23837556039312116,0.27457003049007833,0.5230404103036832,-0.07892186305523499,-0.2547681017953529
DREB2,0.6346397932640013,0.3418285800229326,0.9704128508978156,2.449648714502849,1.2303719234938033,-2.67035810818535,-1.6214978704754444
AT1G01250,1.223292058271813,-0.8853156817214206,-1.6660647576904062,1.1569151859828926,1.176457777826181,0.22712462650770768,-0.3080370194269721
AT1G77640,1.1802488980842958,0.1595707704712293,0.511738781438172,-0.47101686854810165,-0.9799206092254753,-0.3078621561989854,-0.9524570289255289
AT5G67000,-0.8816597298106646,0.273041236283431,-1.1025977619048968,0.4416611804038175,-1.4648602687659835,1.2494405156058324,1.338302886942332
ERF2,0.0606329117334824,-0.16361738623362285,-0.3990514605840761,-0.19036877659410756,0.7080894011851836,0.23983753511598774,-0.060325137698127564
AT1G36060,1.036373204995938,-1.2241820691629888,-0.5970660167632192,-0.4446540266683462,0.9874393523650858,0.07960028145655057,0.273737151164246
ESE1,-0.27444730530297956,-0.14852580106893334,-0.27580459514340405,-0.19398617978834326,0.5890711948810982,0.14978025359646746,0.2751921128030994
RAP211,-0.8477453552240759,-1.3524794106543583,0.41887683271350956,1.7435219182330237,0.6682137523595075,1.3814822649575973,-1.0339701905357244
AT5G66940,-0.28987804986783666,0.6597545112072806,-0.0684046013225144,-0.12161683557526286,0.007574869795282331,-0.34222561371382126,0.11007649813101886
AT1G69570,0.1365945519819744,0.3026277379934861,0.07259182499659138,-0.2991272856038336,-0.09867774919833851,-0.18745081819632267,-0.03877324932990241
dof4.5,0.21481893572421432,2.3237449697496926,2.345290028206586,-0.1954781482351719,0.06821758608736445,-2.946095365639847,-2.4743422301910747
AT3G45610,-0.6587681262654288,0.2906437729583664,-1.0413657553217288,-0.4415147335293726,0.5938018344181991,0.6822769736155618,0.8311986810529856
DAG2,0.5358272929687752,-0.8291315030685606,-0.6396232830344158,0.20342195838436164,-0.08550322250122612,0.7000899380522067,0.5471024571287524
AT2G28810,-0.37953972843386335,-0.2435940215526732,-0.19584730589919666,-0.5827140872434534,0.21290934454422408,0.6427622136956205,0.5838812819249496
dof4.2,0.11525037270686811,0.7325700865655158,0.23255586112746718,-0.2261506984089108,-0.5231781164663577,-0.5912156508792462,0.36250614151209576
OBP3,0.251957483855469,0.6615506933237737,-0.22914356803964725,-0.2475222449460856,0.056845123664618746,-0.4299024830841976,-0.1346952774572424
AT1G47655,-2.163774116571143,0.7156526747411236,-0.1717802379336131,1.4439122088621368,0.1587591587017356,0.024011897057989028,1.0172505173149076
AT3G52440,0.14006244500381412,-0.8489176071371936,-0.2482573721107922,0.49698151048128786,1.8494983621767285,-1.0786583535834888,0.5410351475019695
Adof1,-0.4709110904066907,-0.06585126656117322,0.22455020034220768,0.2996706132468879,0.5336978108150641,0.09487711411586101,-0.1893364901661516
OBP1,-0.3375062211541617,-0.09098427849201851,-0.14867317520993598,-0.031557257568501446,0.24077095128211476,0.20041569121212943,0.36336315008817655
COG1,-0.6299953121869595,0.719628642214711,0.6184310602665011,0.21330387096769107,0.46883891406604766,-0.7380382243472442,-0.3261313737043701
OBP4,0.7564307403164081,0.7887573883409591,0.6611986695684291,-0.5269925842758554,1.2640798454890765,-1.3759311292807805,-1.1246947741028355
AT5G02460,0.15940383629919863,0.38803045251750645,0.17086526578522648,-0.20526883973062085,-0.10651316319690952,-0.4107246688601451,-0.06659589639688732
PTF1,1.6626099652429518,-0.637635040690908,-1.687024588467297,-2.155222309463686,-0.6651822637235199,1.7325252514370206,0.6332778805447119
TCP14,1.8181097193649665,-0.7652906352016616,-1.287197385329625,-1.6640201273900286,-1.0764237274690993,0.3226533744913226,1.771599614521744
TCP1,-1.536422328908903,-1.087416060488439,-0.6158479642405577,-0.6644044775407999,0.8163500446555305,1.034012115293284,2.3668253186742083
At2g45680,0.1024659176935939,-0.07200624383328719,0.7619227590334533,-0.5653461373558427,-1.2553776658933007,0.043926995734698104,0.45000453699199106
TCP24,2.4182770400012896,-2.2986795181709283,-1.8995641860371602,-3.8551784593826004,-2.5185880925439763,3.871687277128025,2.3648667770436353
TCP21,-0.4337882876465402,-1.174674129620332,-0.43515340219638426,1.292886930122574,0.6974381872851748,0.003614109310512689,0.940415547676793
At1g72010,-0.21745034966319307,-0.4332122536667295,0.602275178019667,0.7697199235442408,-0.7148040644625505,1.2541874565538538,-0.9966026702752048
TCP3,1.0423951233446633,-1.801577254717966,-2.0170961921544186,-2.4009507986259404,0.16327460796335455,2.3764124829388877,2.084175057832555
TCP17,-0.28283224882801317,-1.8862141579164682,-0.6179150525416689,-0.5478346365442147,-1.1543194424973648,2.524879146431581,1.415711674453908
TCP7,-0.7997024609283423,-1.436479341766278,-0.11111258273450164,1.2488232237463008,0.9973254351784194,0.6466624851305892,0.809928244142253
MYB27,-0.36257351328938325,2.610224956601905,1.0749640826066629,1.2694190426164011,1.3119778753920692,-2.7619584707323104,-2.0828335845979318
MYB57,-1.7213051555070418,-1.4431751263660924,-0.7791682116485481,-1.4486030466634707,3.376038389289444,1.441355429393649,0.9184169425334755
MYB62,-0.30953191473532843,0.678391746278,1.4261197985628078,-0.9345943099299096,-0.13738920474938351,-2.0551863937256916,1.2209908718804965
WRKY20,-1.299117002369986,1.5092289012425484,2.2895766941679994,0.7494619292534513,1.657482023735384,-2.0608607458380868,-2.6909355587745916
WRKY46,0.10544889380823107,1.8993824561810275,3.049572205469035,2.0294650680620103,-0.5815016223196161,-3.146634125357564,-3.914604324256966
WRKY26,0.07990768311658371,-0.2446260826330288,0.2918721057636366,0.6049980044462262,1.3242285838173455,-0.20409810262832304,-1.3379182509768732
WRKY29,-0.7327444918047691,0.9066090706597146,1.4557854390949412,0.9491232903176778,0.21668663174414843,-1.5528027390791639,-1.7609171450600123
WRKY17,1.4306186256158535,1.1801132022902496,2.1862653994479726,-0.30441121468077437,-1.0794385653450953e-16,-2.3551822996458682,-2.809679710803466
WRKY6,-0.24381976094722743,1.0936975531921558,1.7396748318066675,0.7360693016680482,-0.8202023823975256,-2.112442425233168,-1.0853664549498026
WRKY33,1.545965134250502,-0.3564342858000154,-1.4953583972806985,-0.39728171853848165,-0.15961256847331498,0.6303545590540403,-0.2687528801316727
WRKY65,1.5214767959540532,0.02449284090688373,-0.5142922924033424,-0.46072464276070973,-0.21346091158624997,-0.582294637909559,-0.42344182239590683
WRKY22,-1.3475549721328444,0.6593661849604417,1.854057332482892,1.457113255887087,1.3450495175251558,-1.9094992180744477,-2.08108227857224
WRKY59,1.6754609555997513,0.5433505912077832,2.1551749301684353,-0.21528365256564772,-1.0584161602663624,-2.391830777977755,-1.5388630496939923
WRKY55,0.5561425904442607,-1.0469043495191652,0.6520098188280046,-1.9119637491806296,0.015615551998796044,0.04033269642008313,1.0911631858432347
WRKY11,1.1711929792704336,0.6423066238451127,1.5695424962785627,-1.4468653435991412,-1.0132456542278843,-1.4679578410176235,-0.654948304936859
WRKY31,1.4166223795785835,0.5563011674263005,0.8128129113364501,0.06174956597580192,-0.9355451921888178,-1.2437897043809738,-0.8767373342196024
WRKY70,-0.9788931615760817,1.8351445748148878,2.0294650680620103,-1.7749240981390915,-0.916735683480495,-1.9306940765970724,-0.09965150040907157
WRKY3,0.18248602007912643,0.6735583995784579,0.2785259719497059,0.6764844343408648,0.03421473739958126,-0.4477745999206718,-0.9070817447125366
WRKY42,0.5203295431893166,1.598563909084125,1.043898770085804,-1.7211382129185138,-1.741493784450659,-1.0643012206072364,0.015561181554712164
WRKY47,0.6133090694358525,0.7021970263706864,2.14423778639581,0.8824953347376279,-1.085200474698602,-2.3846342781199383,-1.0369689719669892
WRKY7,1.4269565380098308,0.8169870242020134,2.0715870320094454,0.10145962159746034,-1.6518583410041408,-1.8736231574066649,-1.5507121622798123
WRKY14,-1.3246511520607107,-0.9093654286843087,-0.2266463104297937,0.06869835270829626,1.5466238108368908,1.4862065558244208,0.5002209557961809
WRKY24,-1.0786363621331585,0.415100039460468,-0.06477906446040302,0.9188272432796817,-0.49698151048128797,0.31449205082890874,0.5003820626896643
WRKY71,-0.4053362489807339,0.3138205685206521,1.671790850326457,-0.2674074946777193,-0.7302354390935778,-0.8373627234058831,-0.4220156751054417
WRKY50,-0.7367467669423177,1.1508813031775529,2.0626055929072695,1.2192791394436384,0.8398227060648322,-2.5434801532779674,-1.6096414395469478
WRKY27,0.5083009839223864,0.09086372291479915,2.3019455700755915,1.712551693876561,1.275951803099357,-2.4007115232246057,-2.52187597589465
SPL3,0.8848450223509601,0.469911979849353,2.401569158069607,1.091565387541274,-1.7864403810931848,-2.2699196206276895,-1.6847072230911564
SPL15,-1.2873382977818095,-1.7620769715858489,-2.0436977678810946,1.2126106914076797,2.2232540099959057,1.6013632776481346,2.1114830072439057
SPL13,-0.3176981462221212,-1.9077148286169738,-2.6566467351209995,-0.1566948614030206,-0.9562596173427862,2.9872893545383468,2.966228479895608
SPL9,1.561636352689488,-1.9109032103247678,-2.2774792650319546,-3.1175683764924584,0.4343294489256171,2.5935204898283786,2.549754914762776
GATA19,-0.6998564341935735,-0.6522417697990966,1.7939079988195492,2.996042214769172,1.8062220869950998,-1.70937505691356,-2.772954138983606
GATA20,-0.2651320508023619,-1.9055263143766465,1.4840065082919087,2.018162008466306,0.11465666483559091,0.4089977240806804,-1.4361823935342264
GATA14,-1.3751495362629538,1.3020825456395575,1.0046146522308912,-1.1313460368458832,1.62455643344464,-1.2053307200967909,0.2685490523199256
ZHD5,1.1475347667247056,-0.2057816663910125,0.205772078997036,-1.0058866416155934,-1.3873297562306872,-1.3651242441038638,1.9015450162596652
ATHB34,-1.816600944648821,2.620983838335247,0.060678276251802755,0.42994058391012296,-2.0251128188564707,-1.164129439185292,0.915108802392558
ZHD6,-1.3107858910470243,2.1396614601015065,0.5330654434288912,-0.6237935465457916,-1.2465665467053135,-0.42943242488470634,0.2170802272376123
BEH4,-0.5410451853853742,-0.8311515009356673,0.2537244077123032,1.066951346126119,1.1444943362820401,-0.08246848208916786,-0.5961724051138322
BEH2,1.9866719636813526,-0.4707449901798336,-1.3596272360601325,-1.4440271050414237,-0.8915730132787308,0.6093331270867735,0.6919719452359865
BEH3,0.5622115399120798,-0.18699825391273472,0.37569641368154605,0.457984318382374,0.643086476916535,-0.6064303051072786,-0.8386227921328527
GBF6,-0.3136182484551355,0.2515263378219427,0.20910919786409782,-0.973028873132603,0.17512359607363912,0.22028222059196867,-0.178632001160058
TGA4,-0.4195905533654491,-1.1728291087714195,-0.10642372222131447,1.7600607375418806,1.507361199794532,-0.006455321081066474,-0.4355382575906323
TGA3,-0.19291770769117486,1.5456069284627911,1.0134893918428682,0.8469588893975591,0.8517470378907644,-1.682992985116945,-1.5808380887067155
bZIP44,2.9603351474648103,1.457962425442359,-0.23685346311725497,-1.891241568388349,-2.153284333886059,-1.6302271161184658,-1.1356474122145617
AREB3,-0.6850579442193804,-0.41537300514464504,0.7730342100002688,1.3804011680594759,-0.042075261785964324,0.18857355670156112,-0.759756521464036
bZIP43,0.24116860740306695,-0.03180280040326472,0.8265037955715393,0.9304716104653378,-0.9547850360002776,-0.4732895632262251,-0.34758104105715926
bZIP3,0.9704128508978156,0.4629720640748366,-1.1655205309771182,-0.19789941850005024,-1.061606085565007,0.5755957835797243,-0.0015839939208420256
bZIP53,0.27684080444198544,0.8571380118158344,0.4946808556385159,0.3370582181662573,1.3301408039469123,-0.47516012286568055,-1.9216222812311206
bZIP50,-0.2907313434955161,1.3884480448194043,0.2106083860605255,1.213034774928022,0.15894449797939308,-1.2499334288947621,-1.1185808525843284
bZIP52,3.441364450658442,-3.2264034906042496,-2.8547395042811963,3.525837966594106,-4.3423930851410315,-0.4587051893191555,1.4774198851523708
bZIP28,-0.12896931129807698,-0.5802671241132012,-0.5551883542135294,0.9144326446429276,0.4230983668304337,0.6633697061185404,-0.46117320753017454
bZIP48,1.907514581783057,0.7804409287556306,-0.5508017181325131,-1.1991374155849375,-2.1009458126637526,0.09454762587123587,-0.18406724779753109
TGA10,-1.547656611058635,0.1778950744434065,1.0974652074500564,1.1123449934886758,0.28876178567011396,0.6561862155388022,-1.0621073809100026
bZIP68,-0.8161538162074157,-0.8426839408247698,-0.9209292470451281,1.0466945247250483,1.0420859476661468,0.944503572492133,0.502420033879055
TGA9,-0.461433672312117,1.2014006959862635,0.9456243101765183,1.2500127851292127,0.3328566373571403,-1.3438742065646907,-1.3717064294809782
bZIP16,-0.9438286417264483,-0.6866143327512658,-0.1597013861197943,1.2118366333438784,-0.19375931143738365,1.1850422389446715,-0.02657193968986281
bZIP42,0.4701445213528301,-0.9771973128190474,0.5257347553467114,0.8343323867987159,-1.9960413050711647,0.6962717512116295,0.146793807095829
GBF3,-0.40490830162724156,-0.3325386796146293,0.7277747068728027,1.2972988534873902,-0.11758377921178993,-0.021562601379343207,-0.8665332536149175
TRP1,-0.8534294561259992,-0.9838857119018728,-0.736824078252539,0.6679297018458067,1.1289307909590605,0.9028662355887406,0.8766387787350054
AT1G72740,-3.56230818663249,-2.215090880454812,-0.5580266409942841,3.1390354057008336,3.8551784593826017,2.1835388242406317,-0.8709241439727391
AT4G12670,0.32139977174043965,0.6299810079671023,0.1484587298959416,-0.2821293529926674,0.6615506933237737,-0.6023122818108011,-0.6531561467861466
TBP3,-1.6972240912489067,-2.175820592463286,-1.2183267173441241,1.3501101014584689,3.0464678080221983,2.3696245655825705,0.6884676615893056
TRP2,-1.0919861818399492,0.6836428664428046,-0.3709759023061904,0.5531429807290044,-0.3147216217658449,1.25383843244412,-0.17932415585719724
bHLH80,0.6115965629583743,3.2474325294830613,2.2554493087984824,0.2416327265936502,3.1685606953425642,-3.3272080387045104,-4.105887503891055
bHLH130,1.5400882351605005,3.536987289575686,2.814688901949716,0.40328251286395284,2.157713876181621,-3.804188109845234,-4.552671184796531
bHLH31,-0.1722894549067007,1.5910960140866985,0.8190449094361402,-0.8443676916134214,-0.48289824100732115,-1.2737010903260724,-0.6545566747773898
bHLH74,-0.3992394883810914,1.1698094415543834,-0.6906486631662138,0.6152312478953812,0.9267408256079578,-0.6884298756231346,-0.6304241049410781
bHLH18,2.8816653880419363,-0.3922853701666197,0.19774291356935378,-1.9942946523598442,-1.8453884825547768,-0.7519593762033342,-0.2724423126437123
bHLH77,0.7913929963303816,-1.1346601361397013,-1.7855098567365166,-0.9616914215792913,0.30931114317243796,0.8552826367369514,1.8590989425400821
bHLH69,0.6770837538606721,-0.7393338832479593,-1.7116997558348455,-1.3104085771497815,0.14038240670854213,1.2945965666837755,1.3476349435699373
PIF7,0.2417784946652193,-0.0497283341234878,0.28987804986783655,-0.5651075086953361,-0.12898423951824,0.15347521499779732,-0.07959141089816966
AT1G76880,-0.20759333541138006,1.1977852762826695,-0.9252158890556426,-0.2961254311955951,0.09101200877451261,-0.4364702389032034,0.3391638812633964
AT1G76870,-1.1177699997507156,0.09264463635593606,1.2659767378974025,0.9843929693551208,1.3737722060854602,0.5161460287849459,-2.0714883247434734
HDG1,1.1326814244726529,0.8817428980443999,-0.09480238634401261,0.04927946064778175,-1.204108431184366,-2.008008675406339,0.8760654085221975
IDD5,-0.36506571771434215,-0.6774801175156157,-1.0413657553217288,0.45909211113682974,0.9416228779966832,1.1529429931030393,0.25573105712665006
IDD4,0.50197471150191,-0.5344288289129822,-1.25891218264077,-0.3899674983327362,-0.03414827038730444,0.9244150316658403,0.945805888536021
STZ,-0.036867282362401076,-2.64282481760896,-3.1032346339735666,-1.634409648100319,0.19763873995168607,3.804788535469743,3.4797817031048885
IDD2,0.44665729702896945,-0.12136363033294002,-0.5843231153697126,-0.3142353568387584,0.3250663611971182,0.1155774520268743,0.15736810407309695
IDD7,0.458530602981157,0.09097379218911754,-1.080390055742471,0.6587681262654287,0.8354886937062875,0.28579763066076935,-0.49143432968562545
ANL2,1.2324732254547923,-0.2960232962699852,-2.037663488649582,-2.875768543160006,-0.5079695365204555,0.938998975393867,2.4383666861492106
DEAR3,-1.0383345475415136,-1.2632013567123122,-0.3361810097048604,-1.9985555386201417,0.05357589078628694,2.226164842732792,1.2875126630274476
PLT1,-1.8678611482383038,-1.9376070284190874,-2.178329051545834,2.116155974331127,0.7806959842477329,2.8402537142534583,1.5380357882006601
PLT3,0.1516879772709664,-1.5732673177455512,-0.3265851814025416,1.405924955759714,2.6409231920683323,-0.45656577634722,-0.10567253200280093
SOL1,-0.6542555376580551,1.2086800674395366,-0.5919227208061536,-1.0411896523147015,0.019168780724707662,0.35899438004703527,0.6686242179921851
AT2G20110,-0.21922917065985797,2.2016147906690016,-0.22951063694849833,-0.8904232502929296,-1.4945714677387079,-1.3149124321398984,0.7869440093156
AT3G46070,-1.857403449652095,-2.1648057646325904,-2.6186575607047096,1.331023322322124,2.274573399134596,3.4438825365505887,1.9929337292744027
FAR1,-1.1452518750371208,-2.615583281299322,0.0374537667310857,2.967484482460861,-1.1585331260440623,1.8367717494492246,1.1347500272137807
KAN2,-0.42166717760662686,1.9907836668396461,-0.04110810208351635,-1.966718253953087,-1.620696280462862,-1.3614904962688859,2.289148022166041
PHL7,1.7866484192890248,-0.6750607835016014,0.39532757490900106,-1.3070307547794962,-0.4471535275446664,-0.3994641731415044,-0.24503600861931396
AT2G40260,-1.7405145938130484,2.6256942237676806,0.4764432549010305,-2.3484274078797744,-1.2494566816129442,-0.21907026961031878,1.101029617747641
HHO3,-1.9394884727510524,1.4883319019693813,1.5765151569167886,0.12134003891684342,2.0611166988748626,-1.3165004152928526,-1.2228803257812801
AT1G13300,-2.028671584520582,1.1914508808499908,-1.0972133130677635,-0.18311220935750006,-0.06242121651336064,1.5431191787843197,1.0905722549846866
AT3G24120,0.02434137492828076,2.655729305903496,0.9605238456442593,-2.763776079258398,-2.8348001505481104,-1.529759442171219,1.4155302247550674
PHL1,-0.9964990343017976,1.7192681317329799,-1.2131994751529902,-1.3328314648593411,0.6903576176501982,0.06194085265199618,1.0187669685978133
HHO2,-1.8915404144659322,-0.736824078252539,1.512768065004811,2.047921329186784,2.1118494952651643,-1.6997974227274233,-0.0931662288641179
MYB98,-2.740346278274115,0.3279884032411082,-1.6927876940507858,-0.997910928300984,0.8416370308424697,2.116232786021673,2.7801396421874953
MYB77,-0.3035322029236907,-0.7054507418902622,-1.0335325084681095,1.3689461424961291,0.4058230599724926,-0.7455560620281746,2.1274571331103016
GATA6,1.5464527636660927,-0.6262066727294104,-0.8909838939764275,-0.034373502167331926,0.7685981495918889,0.7196367120558795,-1.0631237367647608
