TF_id,num_TFHit_inputFeature,inputRatio,bgRatio,pvalue,odds_ratio,padj,qvalue,rank
GSE60141.MYB57.Col-0_leaves_tnt_col,6,6/1447,82/22994,0.41302603922209546,1.1763112391157644,1,0.28758850138427383,360
GSE60141.ATMYB63.Col-0_leaves_tnt_col,5,5/1447,68/22994,0.427323798208888,1.182430173802523,1,0.29671975646637466,361
GSE60141.LBD18.Col-0_leaves_tnt_colamp,215,215/1447,3374/22994,0.43066924073881496,1.0158105633332923,1,0.29821663815431754,362
GSE104369.SHL.Col-0_seedling_10d,41,41/1447,631/22994,0.438784668770287,1.035807106648354,1,0.30254608943537364,363
GSE60141.HHO2.Col-0_leaves_tnt_colamp,20,20/1447,302/22994,0.4397651147569256,1.0568917740938262,1,0.30254608943537364,364
GSE60141.AIL7.Col-0_leaves_tnt_colamp,39,39/1447,600/22994,0.4405425105475188,1.0361725854914594,1,0.30254608943537364,365
GSE60141.ATHB-51.Col-0_leaves_tnt_col,4,4/1447,54/22994,0.4441409575471543,1.1917838046235774,1,0.3034292715179526,366
GSE60141.NAC017.Col-0_leaves_tnt_col,14,14/1447,209/22994,0.444249505241045,1.0697877453570528,1,0.3034292715179526,367
GSE60141.AT1G49010.Col-0_leaves_tnt_col,12,12/1447,178/22994,0.4455840600748393,1.077047072741245,1,0.30351378005097746,368
GSE60141.LBD23.Col-0_leaves_tnt_col,3,3/1447,39/22994,0.44828753389572684,1.2413868259060856,1,0.3045277556364829,369
GSE60141.MYB3R4.Col-0_leaves_tnt_col,49,49/1447,761/22994,0.4549415751124682,1.0256614320327186,1,0.30796499492777824,370
GSE60141.HHO5.Col-0_leaves_tnt_colamp,59,59/1447,919/22994,0.4558045736098633,1.0224987132622445,1,0.30796499492777824,371
GSE60141.MYB61.Col-0_leaves_tnt_col,6,6/1447,86/22994,0.45833736190499297,1.1172875101892943,1,0.30884381375676945,372
GSE60141.ZHD6.Col-0_leaves_tnt_col,3,3/1447,40/22994,0.46497395090944693,1.2077815276530406,1,0.3120394207504263,373
GSE60141.ANAC094.Col-0_leaves_tnt_col,8,8/1447,118/22994,0.46660940072398316,1.0833973966319381,1,0.3120394207504263,374
GSE69431.TRB1.Col-0_seedling_TRB1-GFP_14d,596,596/1447,9440/22994,0.46762308390250057,1.0059454376292845,1,0.3120394207504263,375
GSE60141.NTL8.Col-0_leaves_tnt_col,19,19/1447,291/22994,0.46805913112563946,1.040711993387995,1,0.3120394207504263,376
GSE60141.NAC101.Col-0_leaves_tnt_colamp,30,30/1447,465/22994,0.47095681380475474,1.0275276756623304,1,0.31313839432464685,377
GSE60141.ERF043.Col-0_leaves_tnt_colamp,24,24/1447,372/22994,0.480101546493684,1.0274116961083293,1,0.31837421778064406,378
GSE60141.ERF038.Col-0_leaves_tnt_col,52,52/1447,818/22994,0.49068045752381073,1.0112697838963807,1,0.324530962232107,379
GSE60141.E2F3.Col-0_leaves_tnt_col,8,8/1447,121/22994,0.4951765343506238,1.0545372580861827,1,0.32578543642315755,380.5
GSE60141.RKD2.Col-0_leaves_tnt_col,8,8/1447,121/22994,0.4951765343506238,1.0545372580861827,1,0.32578543642315755,380.5
GSE60141.ERF087.Col-0_leaves_tnt_col,12,12/1447,185/22994,0.49963396974180196,1.0331708927737993,1,0.3275647785107005,382
GSE60141.AT3G42860.Col-0_leaves_tnt_col,22,22/1447,344/22994,0.5004945884425464,1.0176546918354192,1,0.3275647785107005,383
GSE60141.HHO6.Col-0_leaves_tnt_colamp,165,165/1447,2620/22994,0.5089549867547976,1.0009118544344409,1,0.3322345052427151,384
GSE60141.ERF086.Col-0_leaves_tnt_col,4,4/1447,59/22994,0.5135305553315279,1.0831665058773199,1,0.3341961902848558,385
GSE60141.AtGRF6.Col-0_leaves_tnt_col,11,11/1447,171/22994,0.5146265802524774,1.023928770025497,1,0.3341961902848558,386
GSE60141.AT1G19000.Col-0_leaves_tnt_col,41,41/1447,650/22994,0.5174212238401765,1.0025739474598894,1,0.3351427737534993,387
GSE60141.HB-5.Col-0_leaves_tnt_col,6,6/1447,92/22994,0.5244605293308506,1.0390659999657563,1,0.33882673372577293,388
GSE60141.ERF043.Col-0_leaves_tnt_col,26,26/1447,413/22994,0.5284949390362146,1.0004462523949973,1,0.34018926166851543,389
GSE60141.NGA4.Col-0_leaves_tnt_col,3,3/1447,44/22994,0.5292838246704296,1.0897304619689425,1,0.34018926166851543,390
GSE60141.DREB2E.Col-0_leaves_tnt_col,10,10/1447,157/22994,0.5309575217665123,1.0130714669590073,1,0.3403922049176618,391
GSE60141.ARID6.Col-0_leaves_tnt_col,42,42/1447,673/22994,0.5459178382734089,0.9908830328468486,1,0.3490903183517036,392
GSE60141.ANAC057.Col-0_leaves_tnt_colamp,66,66/1447,1058/22994,0.5489492938483638,0.9902759085554932,1,0.35013559709412173,393
GSE60141.ABR1.Col-0_leaves_tnt_col,5,5/1447,79/22994,0.5603528985747319,1.006157078858448,1,0.35650201330642844,394
GSE16940.AMS.Col_cells,5,5/1447,80/22994,0.5716966798432337,0.9926956315793717,1,0.3627982305840605,395
GSE60141.ANAC050.Col-0_leaves_tnt_col,46,46/1447,745/22994,0.5760914370019234,0.9792807034301001,1,0.36441197750994614,396
GSE60141.MYB88.Col-0_leaves_tnt_col,14,14/1447,228/22994,0.5771471611892898,0.9739135383393642,1,0.36441197750994614,397
GSE60141.MYB108.Col-0_leaves_tnt_col,3,3/1447,48/22994,0.5890357706019811,0.9927057490224175,1,0.3709840029252008,398
GSE60141.ERF017.Col-0_leaves_tnt_col,93,93/1447,1506/22994,0.5933825867972533,0.9787061467098016,1,0.37278505035215914,399
GSE60141.BIM1.Col-0_leaves_tnt_colamp,21,21/1447,346/22994,0.6004922038595404,0.961619379345086,1,0.3763084477519786,400
GSE60141.NAC010.Col-0_leaves_tnt_col,45,45/1447,736/22994,0.6027985741552399,0.9687635891870123,1,0.376811743777839,401
GSE60141.NAC062.Col-0_leaves_tnt_col,21,21/1447,348/22994,0.6111795316884876,0.9556479200210807,1,0.379844641189939,402
GSE48082.MAF1.Col-0_seedling_10d-FLMbeta,13,13/1447,217/22994,0.6132323317915642,0.9484623874896192,1,0.379844641189939,403
GSE60141.ANAC058.Col-0_leaves_tnt_col,22,22/1447,365/22994,0.6145578695886218,0.9544034784210899,1,0.379844641189939,404
GSE60141.LBD13.Col-0_leaves_tnt_colamp,60,60/1447,982/22994,0.6149062213769163,0.9676940622246727,1,0.379844641189939,405
GSE60141.WRKY11.Col-0_leaves_tnt_col,4,4/1447,67/22994,0.6152270917145555,0.9452984703003188,1,0.379844641189939,406
GSE60141.HAT2.Col-0_leaves_ecoli_col,6,6/1447,101/22994,0.6167462577996742,0.9402258097897273,1,0.37984699907072483,407
GSE60141.ERF15.Col-0_leaves_tnt_colamp,170,170/1447,2753/22994,0.6197604692418188,0.9773792198767182,1,0.37998868222347953,408
GSE60141.NAC078.Col-0_leaves_tnt_col,38,38/1447,627/22994,0.6200081291066615,0.9596382234325425,1,0.37998868222347953,409
GSE60141.AT1G24250.Col-0_leaves_tnt_col,9,9/1447,152/22994,0.6230334992083008,0.9367921239726646,1,0.38091153772735137,410
GSE60141.AT1G74840.Col-0_leaves_tnt_col,45,45/1447,742/22994,0.6248845373399822,0.9601478664921658,1,0.3811136837629088,411
GSE60141.ASIL2.Col-0_leaves_tnt_col,37,37/1447,613/22994,0.629024239269167,0.9553877510939623,1,0.38234164353893063,412
GSE60141.ANAC057.Col-0_leaves_tnt_col,22,22/1447,368/22994,0.6299485323733178,0.9459944937488659,1,0.38234164353893063,413
GSE60141.DOF2-4.Col-0_leaves_tnt_col,13,13/1447,221/22994,0.6395036086217399,0.9300485013887088,1,0.3872034731751598,414
GSE60141.ERF015.Col-0_leaves_tnt_col,29,29/1447,487/22994,0.6489626702161835,0.9417003607913546,1,0.3919838779137108,415
GSE60141.HAT5.Col-0_leaves_tnt_col,2,2/1447,35/22994,0.6557626407758332,0.9023400594618969,1,0.3951390271341559,416
GSE60141.ERF2.Col-0_leaves_tnt_col,12,12/1447,208/22994,0.663617474366055,0.9109449898744689,1,0.39886421257507715,417
GSE60141.AT5G23930.Col-0_leaves_tnt_col,36,36/1447,606/22994,0.6655852227729612,0.9389540769848939,1,0.39886421257507715,418
GSE60141.AtMYB70.Col-0_leaves_tnt_col,65,65/1447,1080/22994,0.6667185042644574,0.9514162127302245,1,0.39886421257507715,419
GSE60141.STKL2.Col-0_leaves_tnt_col,7,7/1447,124/22994,0.6701601229063697,0.8903741838631759,1,0.3999685812901508,420
GSE60141.MYB96.Col-0_leaves_tnt_col,5,5/1447,90/22994,0.6759456125732134,0.875501096105017,1,0.40199403234605735,421
GSE60141.ERF014.Col-0_leaves_tnt_col,8,8/1447,142/22994,0.6767612299868466,0.8883877687112702,1,0.40199403234605735,422
GSE60141.ERF118.Col-0_leaves_tnt_col,68,68/1447,1135/22994,0.6841909207867105,0.9464769421984686,1,0.4054464715773099,423
GSE60141.LOB.Col-0_leaves_tnt_col,18,18/1447,314/22994,0.6929967666955723,0.9043330385866079,1,0.40900649182960136,424
GSE60141.ERF4.Col-0_leaves_tnt_col,28,28/1447,482/22994,0.6976680577365699,0.9167658686321193,1,0.40900649182960136,425
GSE60141.AIL6.Col-0_leaves_tnt_col,2,2/1447,38/22994,0.6997711288624255,0.8270288291389563,1,0.40900649182960136,426.5
GSE60141.HSFB2B.Col-0_leaves_tnt_col,2,2/1447,38/22994,0.6997711288624255,0.8270288291389563,1,0.40900649182960136,426.5
GSE60141.ANAC050.Col-0_leaves_tnt_colamp,91,91/1447,1516/22994,0.7006917106435947,0.9476267986454809,1,0.40900649182960136,428
GSE60141.HSFB2B.Col-0_leaves_tnt_colamp,21,21/1447,366/22994,0.7011297384189907,0.9050193821563796,1,0.40900649182960136,429
GSE60141.LEP.Col-0_leaves_tnt_col,11,11/1447,197/22994,0.7016201788034386,0.8797258641266549,1,0.40900649182960136,430
GSE60141.ZHD9.Col-0_leaves_tnt_col,8,8/1447,146/22994,0.7063953798544724,0.8624758181726248,1,0.40991747571425724,431
GSE60141.KUA1.Col-0_leaves_tnt_col,36,36/1447,617/22994,0.7064535219756349,0.9206934778468904,1,0.40991747571425724,432
GSE60141.HSFC1.Col-0_leaves_tnt_col,21,21/1447,368/22994,0.7103474508136416,0.8997181297219482,1,0.4112250061677124,433
GSE60141.MYB27.Col-0_leaves_tnt_col,4,4/1447,77/22994,0.7220127704179389,0.8154246602736326,1,0.4157389597138557,434
GSE60141.NAC105.Col-0_leaves_tnt_colamp,20,20/1447,354/22994,0.7233200436016687,0.8901472978389722,1,0.4157389597138557,435
GSE60141.HHO3.Col-0_leaves_tnt_col,52,52/1447,887/22994,0.7247203900439438,0.9246224110848803,1,0.4157389597138557,436
GSE60141.ERF012.Col-0_leaves_tnt_col,3,3/1447,59/22994,0.7264374907766042,0.7973014698843304,1,0.4157389597138557,437.5
GSE60141.ATBZIP42.Col-0_leaves_tnt_colamp,3,3/1447,59/22994,0.7264374907766042,0.7973014698843304,1,0.4157389597138557,437.5
GSE60141.BHLH10.Col-0_leaves_tnt_col,23,23/1447,406/22994,0.7293994478575465,0.8925179633565693,1,0.41648320788828774,439
GSE60141.HSFB2A.Col-0_leaves_tnt_col,12,12/1447,222/22994,0.7468799065771504,0.8496565982101241,1,0.42549521950455843,440
GSE118025.LDL1.Col-0_seedling_14d,49,49/1447,847/22994,0.7523958098678771,0.9113446131508575,1,0.4273268998376631,441
GSE60141.E2FD.Col-0_leaves_tnt_col,8,8/1447,153/22994,0.7538413241864979,0.8205695160741903,1,0.4273268998376631,442
GSE60141.HSFA1B.Col-0_leaves_tnt_col,49,49/1447,848/22994,0.7552093748460827,0.9101600589144916,1,0.4273268998376631,443
GSE70533.CCA1.Ws-2_seedling_14d-LL-ZT14,7,7/1447,136/22994,0.759483426417766,0.8070945693294864,1,0.42877742992954954,444
GSE60141.ATHB-5.Col-0_leaves_tnt_col,5,5/1447,100/22994,0.7618244005686673,0.782975824571839,1,0.4291325462379309,445
GSE60141.HSFA6A.Col-0_leaves_tnt_colamp,3,3/1447,65/22994,0.7847014492357395,0.7199396676014019,1,0.4410280193014021,446
GSE60141.LBD13.Col-0_leaves_tnt_col,2,2/1447,46/22994,0.7946332779697346,0.6764039140763085,1,0.44493225661130514,447
GSE60141.NAC045.Col-0_leaves_tnt_col,28,28/1447,509/22994,0.7964249631330377,0.8641952049526856,1,0.44493225661130514,448
GSE60141.NAC053.Col-0_leaves_tnt_col,26,26/1447,475/22994,0.7969730713503033,0.8597525117657691,1,0.44493225661130514,449
GSE60141.ERF5.Col-0_leaves_tnt_col,10,10/1447,199/22994,0.8101434624937873,0.7863952285656303,1,0.4512799139224652,450
GSE60141.ERF15.Col-0_leaves_tnt_col,53,53/1447,944/22994,0.8272989159959315,0.8814130743898528,1,0.4582773634836716,451
GSE60141.ANAC028.Col-0_leaves_tnt_col,31,31/1447,571/22994,0.8279985963282809,0.8516619484641677,1,0.4582773634836716,452
GSE60141.RAP2-1.Col-0_leaves_tnt_col,26,26/1447,485/22994,0.8281900757637097,0.8406217052670588,1,0.4582773634836716,453
GSE60141.ANAC038.Col-0_leaves_tnt_col,5,5/1447,112/22994,0.8407688625546919,0.6947731533290826,1,0.46339913129666166,454
GSE60141.AT2G33710.Col-0_leaves_tnt_col,49,49/1447,883/22994,0.8411433699733288,0.8704894135229222,1,0.46339913129666166,455
GSE60141.AS2.Col-0_leaves_tnt_col,2,2/1447,52/22994,0.8473408814594706,0.5950666747395285,1,0.46578972431105403,456
GSE60141.ERF021.Col-0_leaves_tnt_col,127,127/1447,2190/22994,0.8527023661753932,0.9086599297235283,1,0.4677112905644753,457
GSE60141.KAN2.Col-0_leaves_tnt_col,2,2/1447,53/22994,0.8548247398234996,0.5833711902682583,1,0.4678516771086402,458
GSE95301.AGO1.Col-0_seedling_10d-wt_IAAcontrol,864,864/1447,14026/22994,0.8567690963957679,0.9441229742950635,1,0.46789423419725307,459
GSE60141.ANAC096.Col-0_leaves_tnt_colamp,9,9/1447,192/22994,0.8597422494154386,0.7306552687461413,1,0.4684972257684129,460
GSE60141.AtbZIP48.Col-0_leaves_tnt_col,7,7/1447,155/22994,0.8628123979516213,0.7028527086262898,1,0.4691503421978447,461
GSE60141.TRB2.Col-0_leaves_tnt_col,30,30/1447,573/22994,0.8752665545652695,0.8189375837794687,1,0.474892098869468,462
GSE60141.RAP2-6.Col-0_leaves_tnt_col,18,18/1447,364/22994,0.8831999220786355,0.771822829903515,1,0.47816151288922526,463
GSE60141.CRF4.Col-0_leaves_tnt_colamp,31,31/1447,597/22994,0.8887596520461596,0.8115305551111964,1,0.48003459666378034,464
GSE60141.RAP2-11.Col-0_leaves_tnt_col,14,14/1447,294/22994,0.8904897105664543,0.7420390577414341,1,0.48003459666378034,465
GSE60141.ERF109.Col-0_leaves_tnt_col,11,11/1447,243/22994,0.9036870519486688,0.703771331194991,1,0.48414221108007544,466
GSE60141.HSFA1B.Col-0_leaves_tnt_colamp,124,124/1447,2185/22994,0.9039870147600564,0.8861247950920419,1,0.48414221108007544,467
GSE60141.NAC105.Col-0_leaves_tnt_col,5,5/1447,126/22994,0.9042797190588122,0.6139815820141006,1,0.48414221108007544,468
GSE60141.AT5G61620.Col-0_leaves_tnt_col,21,21/1447,428/22994,0.9058352273798753,0.7649032841415984,1,0.48414221108007544,469
GSE60141.AT5G08750.Col-0_leaves_tnt_col,4,4/1447,108/22994,0.9145386531429063,0.5715311976692771,1,0.48775394834288327,470
GSE60141.ERF8.Col-0_leaves_tnt_col,14,14/1447,308/22994,0.9233874727346323,0.7062361826227207,1,0.49141807736255677,471
GSE60141.ERF087.Col-0_leaves_tnt_colamp,116,116/1447,2075/22994,0.9253297839699207,0.8714702272443948,1,0.49141807736255677,472
GSE60141.ANAC13.Col-0_leaves_tnt_col,24,24/1447,497/22994,0.9313839784605739,0.7514272228242508,1,0.49228525114531835,473
GSE60141.MYB49.Col-0_leaves_tnt_col,5,5/1447,135/22994,0.9323058873565047,0.5712333659033236,1,0.49228525114531835,474
GSE60141.AT5G05550.Col-0_leaves_tnt_colamp,32,32/1447,642/22994,0.9328543655346792,0.7761978992011542,1,0.49228525114531835,475
GSE60141.ERF003.Col-0_leaves_tnt_col,44,44/1447,857/22994,0.9360456450813897,0.7997989072644552,1,0.49293160021092786,476
GSE60141.ERF115.Col-0_leaves_tnt_col,28,28/1447,580/22994,0.9450299403271433,0.7504919275856594,1,0.4966195074255847,477
GSE79453.CHR27.Col-0_seedling_6d-NHS,9,9/1447,227/22994,0.952211772549254,0.6123371541889371,1,0.4983432736911862,478
GSE60141.ERF086.Col-0_leaves_tnt_colamp,11,11/1447,269/22994,0.9552594254476294,0.6320722314707667,1,0.4983432736911862,479
GSE60141.ANAC096.Col-0_leaves_tnt_col,16,16/1447,367/22994,0.9563428952025503,0.6751808347325619,1,0.4983432736911862,480
GSE79453.CHR27.Col-0_seedling_6d-ACC,13,13/1447,318/22994,0.9664880424817575,0.6313667299762438,1,0.4983432736911862,481
GSE33120.SVP.Col-0_inflorescence-flower-meristem_2w-wt,1,1/1447,53/22994,0.9682180533121435,0.2858774840575725,1,0.4983432736911862,482
GSE60141.ERF11.Col-0_leaves_tnt_col,33,33/1447,697/22994,0.968273063312058,0.7339728102950305,1,0.4983432736911862,483
GSE60141.ERF091.Col-0_leaves_tnt_col,7,7/1447,198/22994,0.9692133591893362,0.5435174518827606,1,0.4983432736911862,484
GSE60141.AT2G20110.Col-0_leaves_tnt_col,27,27/1447,595/22994,0.9739102364822678,0.7022668207061088,1,0.4983432736911862,485
GSE60141.AT5G05550.Col-0_leaves_tnt_col,18,18/1447,425/22994,0.9743870962348796,0.6542469114003555,1,0.4983432736911862,486
GSE60141.AT2G15740.Col-0_leaves_tnt_col,6,6/1447,183/22994,0.9763439575096379,0.5027004102508269,1,0.4983432736911862,487
GSE60141.ERF023.Col-0_leaves_tnt_col,2,2/1447,98/22994,0.9871447822515126,0.3092802070799661,1,0.4983432736911862,488
GSE60141.ERF3.Col-0_leaves_tnt_col,28,28/1447,646/22994,0.9881085920218409,0.6682244382881465,1,0.4983432736911862,489
GSE60141.AT1G72740.Col-0_leaves_tnt_col,2,2/1447,116/22994,0.9953958794114226,0.26022856323865157,1,0.4983432736911862,490
GSE56706.AL5.Col-0_whole-plant_3w,10,10/1447,316/22994,0.9958649406161505,0.4830400180451246,1,0.4983432736911862,491
GSE60141.TCX3.Col-0_leaves_tnt_col,9,9/1447,298/22994,0.9965310464518595,0.4603824647305282,1,0.4983432736911862,492
GSE97288.AT3G11100.Col-0_seedling_3d-air,252,252/1447,4675/22994,0.9982884692336267,0.8164440751884351,1,0.4983432736911862,493
GSE60141.GATA4.Col-0_leaves_tnt_col,7,7/1447,289/22994,0.9993442626488134,0.3665762829713735,1,0.4983432736911862,494
GSE56706.AL5.Col-0_whole-plant_3w-mutant,1,1/1447,116/22994,0.9994786906846094,0.12888846540281823,1,0.4983432736911862,495
GSE69431.TRB1.Col-0_seedling_TRB1_14d,211,211/1447,4077/22994,0.9995911319186734,0.7807556267456076,1,0.4983432736911862,496
GSE60141.GATA20.Col-0_leaves_tnt_colamp,227,227/1447,4426/22994,0.9998759884807065,0.7687357819055545,1,0.4983432736911862,497
GSE60141.TRP2.Col-0_leaves_tnt_colamp,12,12/1447,467/22994,0.9999436408974701,0.38765719597317583,1,0.4983432736911862,498
GSE97288.AT3G11100.Col-0_seedling_3d-C2H4,195,195/1447,4031/22994,0.9999933345576576,0.7191240565464669,1,0.4983432736911862,499
GSE112951.DET1.Col-0_seedling_5d-L,113,113/1447,4863/22994,1,0.2995412961109664,1,0.4983432736911862,501.5
GSE112951.DET1.Col-0_seedling_det1_5d-D,70,70/1447,3279/22994,1,0.2905083717783239,1,0.4983432736911862,501.5
GSE112951.DET1.Col-0_seedling_det1_5d-L,65,65/1447,3092/22994,1,0.28777091260670734,1,0.4983432736911862,501.5
GSE112951.DET1.Col-0_seedling_5d-D,84,84/1447,3988/22994,1,0.27851925168505043,1,0.4983432736911862,501.5
