TF_id,input_meanMotifScore,bg_meanMotifScore,pvalue,padj,qvalue,rank
PIF4,5.195013430827948,3.4990741096503726,4.852877542275728e-8,2.0430614452980815e-5,1.091897447012039e-7,48
BEH2,2.4912388718201406,1.5734035314291208,7.871264782356497e-8,3.305931208589729e-5,1.734891013254085e-7,49
WRKY20,3.3413776893891516,2.2788069664371817,1.0231357768603518e-7,4.2869389050448743e-5,2.20997327801836e-7,50
TCP1,2.23797901680228,1.489581283833767,1.1748767363850973e-7,4.910984758089707e-5,2.47386431101086e-7,51
BEH3,4.156032711818902,2.789487478419496,1.1946727063947477e-7,4.9817851856660976e-5,2.47386431101086e-7,52
ABI5,4.5890397304605735,3.0467706395781615,1.2140260044775514e-7,5.0503481786266136e-5,2.47386431101086e-7,53
BHLH34,3.769102501646139,2.6180276382804544,1.5642983900169208e-7,6.491838318570222e-5,3.1285967800338417e-7,54
ANL2,2.1953876866528073,1.3167625312374478,1.8313361865435793e-7,7.581731812290418e-5,3.59607832994012e-7,55
dof4.2,15.182763027078725,11.939488096252227,1.8758665013910398e-7,7.747328650744995e-5,3.617742538397005e-7,56
PI,24.23360360609992,19.17571869119089,2.0695147588028266e-7,8.526400806267645e-5,3.9211858587843034e-7,57
ATHB-16,4.592228395399592,3.2102897007652906,2.1079461365017707e-7,8.663658621022277e-5,3.925141081761918e-7,58
MYC2,3.32943676779318,2.022863806329992,2.2286863056180825e-7,9.137613853034139e-5,4.079629169605982e-7,59
ATHB18,3.1028485668628867,1.9562233076858162,2.2972313553696165e-7,9.395676243461732e-5,4.1350164396653095e-7,60
BBM,53.14313363862753,40.5438178362889,3.0343629496197386e-7,1.2380200834448535e-4,5.372314730474292e-7,61
SOC1,7.216235060702748,5.381415272059827,3.2647130993827435e-7,1.3287382314487766e-4,5.686919592473167e-7,62
BHLH13,3.836312524184528,2.6339964325804357,3.8029799110466564e-7,1.5440098438849426e-4,6.51939413322284e-7,63
SPT,3.398512840343923,2.3528795224921284,4.025379887760759e-7,1.6302788545431073e-4,6.792828560596281e-7,64
BHLH78,0.8827446912314056,0.5302365133005477,4.3726929830862767e-7,1.7665679651668559e-4,7.230705194212311e-7,65
bZIP28,3.9300308626565315,2.724592079326854,4.4187642853519676e-7,1.780762006996843e-4,7.230705194212311e-7,66
WRKY28,2.7527168012245213,1.8576891937276556,4.993393161543037e-7,2.007344050940301e-4,8.049051663382806e-7,67
WRKY60,2.3613516021330554,1.641675534797268,5.290180641679635e-7,2.1213624373135335e-4,8.402051607373538e-7,68
GT-A3,3.4782616480285915,2.2734860404234576,5.424413076075466e-7,2.1697652304301864e-4,8.490385684292034e-7,69
COG1,18.353007322273978,14.104400075976068,5.84934574954372e-7,2.3338889540679443e-4,9.024704870724597e-7,70
ABF1,4.348697043616441,2.9349037232469217,7.461106365194331e-7,2.9695203333473435e-4,1.134928855550687e-6,71
MYB56,2.038947290645454,1.2991339917587499,7.803118342079533e-7,3.0978379818055745e-4,1.17046775131193e-6,72
BPC1,42.91084999073271,30.383724490276922,9.091267180604689e-7,3.600141803519457e-4,1.3450093911031594e-6,73
AHL12,5.424037763885253,3.660755274894541,9.394180290532666e-7,3.710701214760403e-4,1.352761961836704e-6,74.5
AHL25,5.881823712336416,3.9697211041377334,9.394180290532666e-7,3.710701214760403e-4,1.352761961836704e-6,74.5
AIB,2.0066774328415433,1.143978707418866,9.633111043400566e-7,3.7858126400564223e-4,1.3689157798516593e-6,76
ZHD6,4.627544542884215,3.2769026234913663,1.0500667337407956e-6,4.1162615962639186e-4,1.4728208732987783e-6,77
bHLH18,2.7281689624071292,1.7730184542038987,1.0770262288175205e-6,4.211172554676505e-4,1.4912670860550282e-6,78
PIF7,4.141116492105905,2.868547477910957,1.1081717979703314e-6,4.3218700120842925e-4,1.511991106567406e-6,79
AREB3,4.330143938502757,2.9216612287155046,1.1199934122721526e-6,4.3567743737386736e-4,1.511991106567406e-6,80
ATHB13,3.037966518308446,1.951706418941909,1.1780877423087384e-6,4.570980440157905e-4,1.5707836564116513e-6,81
TCP8,2.1037176463861043,1.365082601485266,1.339874655112579e-6,5.185314915285681e-4,1.7647129603921773e-6,82
bZIP3,2.8937168767941874,2.077089145168102,1.4482089137213966e-6,5.59008640696459e-4,1.8844164178543478e-6,83
DOF2.4,7.430487359402797,5.897717210796835,1.4937560924788493e-6,5.75096095604357e-4,1.9205435474728063e-6,84
DOF5.3,11.62200213671667,9.286114017120468,1.9889439903023326e-6,7.637544922760957e-4,2.5271288347370814e-6,85
ABF2,2.8760697988868182,1.969295901456122,2.24718035134777e-6,8.606700745661959e-4,2.822040441227432e-6,86
SPL15,1.1845319759410642,0.7120925403641203,2.6770078307012334e-6,0.0010226169913278712,3.3231821346636008e-6,87
BEH4,2.838098436955023,1.8714502568073221,2.7174440533253526e-6,0.0010353461843169594,3.3350449745356604e-6,88
SPL11,1.3310877822666864,0.7598605865180501,2.841943776650355e-6,0.001079938635127135,3.4486508750363863e-6,89
TCP16,1.9643419161595628,1.3846431602169131,2.892587969772893e-6,0.0010962908405439263,3.4711055637274718e-6,90
bHLH74,2.9959510968162832,2.200669567308967,4.01870202406385e-6,0.0015190693650961352,4.769448556031822e-6,91
BPC6,29.516501955949444,20.518254715148018,4.301695752167847e-6,0.0016217392985672782,5.049816752544863e-6,92
LEC1,17.725961847721734,15.103166245603349,4.403702413042016e-6,0.0016557921073037981,5.113976995790728e-6,93
AP3,6.822277869591088,5.0846627762455885,4.979111912778545e-6,0.0018671669672919542,5.720681772128541e-6,94
WRKY2,2.2040286253545873,1.5925164907461837,5.140083193372187e-6,0.0019223911143211978,5.8434629987810125e-6,95
ARF2,2.5639309146718903,1.8794861150477091,5.229229996796814e-6,0.0019505027888052115,5.882883746396416e-6,96
bHLH77,2.5359014743443926,1.8909172170505388,5.3716491097227695e-6,0.00199825346881687,5.980805194330507e-6,97
DPBF3,3.828545757399271,2.7088526876252006,5.649866849369644e-6,0.002096100601116138,6.196789508905022e-6,98
MYC4,3.346069581975122,2.280691325329321,5.680390383162936e-6,0.0021017444417702866,6.196789508905022e-6,99
ABF4,3.1195317574580947,2.249956150551051,6.7628622641399345e-6,0.002495496175467636,7.303891245271129e-6,100
WRKY26,3.527539770364065,2.532962327011437,7.2221469104698136e-006,0.0026577500630528914,7.722691745848909e-6,101
RVE7,3.846482279662245,2.7715219169366567,7.630461780361975e-6,0.002800379473392845,8.05887279649638e-6,102
TGA1,1.686220956483292,1.0953930421532543,7.739947421411077e-6,0.0028328207562364543,8.05887279649638e-6,103
bZIP16,4.057597503580038,2.816284603316171,7.7603960262557735e-006,0.0028328207562364543,8.05887279649638e-6,104
SPL14,1.227084321539462,0.720513463773817,8.266187798596003e-6,0.0030088923586889453,8.502364592841604e-6,105
TCP7,1.8517130108721833,1.219130402945868,9.90905376960225e-6,0.003596986518365617,1.0096017048273991e-5,106
WRKY14,3.36285603161991,2.3579591148063233,1.0833160899113373e-5,0.003921604245479041,1.0866261923733974e-5,107
SRM1,2.5841214370125565,1.6366265829078992,1.0866261923733972e-5,0.003922720554467964,1.0866261923733974e-5,108
ATHB20,3.368426681639318,2.313879533186787,1.3358065705001529e-5,0.00480890365380055,1.3235514643487754e-5,109
PIF1,4.331126121994798,3.2501848700612155,1.4754221439165081e-5,0.005296765496660264,1.44859628675439e-5,110
WRKY18,2.3969215996960007,1.6640178007355004,1.7057571294574374e-5,0.006106610523457626,1.659655585418047e-5,111
At2g38090,4.2390759487908305,3.1475421186094086,1.7402631586117038e-5,0.006212739476243782,1.6781109029470003e-5,112
RVE1,3.7036196465654196,2.661374812986404,1.814113144693254e-5,0.006458242795107984,1.733842651565234e-5,113
UNE10,3.301629772765231,2.525637818324256,1.8438276513178147e-5,0.006545588162178242,1.7467840907221403e-5,114
SPL13,1.1896502152264528,0.697051929171562,1.9557320904159307e-5,0.006923291600072394,1.8366875283906135e-5,115
WRKY33,3.6775922812338955,2.6313171613084028,2.0739921848924892e-5,0.007321192412670487,1.9309582411068003e-5,116
TCX3,4.79215502299679,3.5266601846968326,2.1661580395674607e-5,0.007624876299277461,1.9995304980622714e-5,117
EDT1,1.7406219099769729,1.1124798846311128,2.345186157843895e-5,0.008231603414032071,2.1464415681961078e-5,118
ATHB34,4.538964793283829,3.3347357596162013,2.5074959566997205e-5,0.008776235848449021,2.2757106161644524e-5,119
ATHB-51,2.786720190825587,1.8623460777282401,3.0133937703795696e-5,0.010516744258624698,2.7120543933416125e-5,120
MYB55,1.1973548377587575,0.7955438738884429,3.106947004256416e-5,0.010812175574812328,2.7731427806586196e-5,121
GBF3,3.5886035147521063,2.608663068034353,3.56260647501514e-5,0.012362244468302537,3.1537827811609435e-5,122
At2g45680,1.5781496047041372,1.0951212087391626,3.6150987222969014e-5,0.012508241579147279,3.158797285505562e-5,123
GBF2,3.2945311716114847,2.4579127301182746,3.626767253728608e-5,0.012512347025363697,3.158797285505562e-5,124
ATHB-5,2.619942040787389,1.8843862335171064,3.688474414806058e-5,0.01268835198693284,3.186841894392434e-5,125
ATHB7,2.6040315160203895,1.851316611568908,3.8461027129794006e-005,0.013192132305519345,3.296659468268058e-5,126
BHLH104,2.3203080214353293,1.6072870756410589,3.957584062290206e-5,0.013534937493032504,3.3655045569082066e-5,127
WRKY21,2.0717168926232428,1.4404041625137614,4.059259248794322e-5,0.013842074038388639,3.424999991170209e-5,128
CCA1,3.186421606223717,2.273235174874556,4.165018456841345e-5,0.014161062753260574,3.4869921964253126e-5,129
BHLH3,3.3618147965171246,2.3120871913097485,4.493976416700768e-5,0.015234580052615602,3.733457330797561e-5,130
SVP,8.59094474349493,6.681724386737133,4.8779536392171255e-5,0.016487483300553885,4.0215190308049586e-5,131
NAC055,0.8701911914725005,0.4831685998139927,5.377016868204015e-5,0.018120546845847532,4.3723329971617285e-5,132
WRKY11,3.5936795578683864,2.622194042163645,5.3844471168750915e-5,0.018120546845847532,4.3723329971617285e-5,133
CDF2,4.007399724785347,3.0223049041907597,6.2190828387680025e-005,0.02083392750987281,4.9635164521335915e-5,134
bZIP53,2.162988888398724,1.7141230567415362,6.249084517298187e-5,0.020871942287775946,4.9635164521335915e-5,135
WRKY59,3.649319050755772,2.675897848827775,6.250354050834893e-5,0.020871942287775946,4.9635164521335915e-5,136
AT2G40260,3.205114346411708,2.25493021545664,6.592381664091056e-5,0.021886707124782308,5.196914012568131e-5,137
WRKY43,2.4130032913105532,1.7708366641184428,7.409028240279405e-5,0.02452388347532483,5.7983699271751875e-5,138
GT-4,2.22881669185528,1.317742868146119,7.802984798288921e-5,0.02574984983435344,6.062750778526643e-5,139
ATHB-6,0.867134805098377,0.4902046697653452,8.627473081990211e-5,0.028384386439747795,6.655479234678164e-5,140
PHL12,2.955657855200277,2.1358467130805683,9.131357098955559e-5,0.029950851284574233,6.994230969412769e-5,141
AHL20,4.7135643763598605,3.6130651180009936,9.382818099982732e-5,0.030681815186943535,7.136227850691092e-5,142
GBF6,2.1943895511165143,1.7504092956496853,9.500868913780567e-5,0.030972832658924646,7.175481417400708e-5,143
bZIP48,2.1420322166802137,1.6819437807043462,9.675843191371285e-5,0.031446490371956674,7.256882393528465e-5,144
WRKY42,3.1916444202840264,2.2970352792787594,9.869028813334075e-5,0.0319756533552024,7.350724909241931e-5,145
FLC,9.399305311107291,7.449803920932612,9.950069339693094e-5,0.032138723967208696,7.360325264978454e-5,146
TGA10,1.9691805979716515,1.3804489436767717,1.0508052052560923e-4,0.033835927609246176,7.720201508003945e-5,147
PHL11,2.3291586788389087,1.7121130191064733,1.0609861678858201e-4,0.03405765598913483,7.742331495383011e-5,148
SPL8,2.1653274909376354,1.548115343481499,1.0745713655013063e-4,0.034386283696041804,7.77210740263899e-5,149
WRKY31,3.0944936100862686,2.342131257096014,1.0794593614776373e-4,0.03443475363113663,7.77210740263899e-5,150
WRKY55,2.6788366943741075,1.9524739607523198,1.1101604075430333e-4,0.03530310095986846,7.940220133420371e-5,151
At5g58900,2.7442116473264426,1.7689393539337208,1.1431519697171167e-4,0.036237917440032595,8.12239557430583e-5,152
WRKY3,3.7751886562375963,2.755821069326166,1.1557392085815175e-4,0.03652135899117595,8.158159119398948e-5,153
WRKY48,2.0850118422620993,1.4788911777011613,1.2678847550017016e-4,0.0399383697825536,8.889444500066587e-5,154
WUS,1.9226156092955247,1.2272335316389213,1.275799905102149e-4,0.04006011702020748,8.889444500066587e-5,155
WRKY6,3.2545559693485293,2.5052423487425313,1.4344553114706247e-4,0.04489845124903055,9.930844464027401e-5,156
NAC078,3.5896639157110943,2.701349400081514,1.4841002906701973e-4,0.046303929068910156,1.0209097540916008e-4,157
WRKY7,3.4762592501052128,2.5524004676714074,1.535198551372459e-4,0.047744674947683474,1.0493762249887695e-4,158
AT1G47655,3.4133238800943966,2.5049789468781887,1.5726886527405435e-4,0.04875334823495685,1.0682413490313126e-4,159
HHO3,1.9466442706703782,1.385191678318326,1.6370718173471473e-4,0.050585519156026854,1.1050234767093246e-4,160
WRKY47,2.2733783770470675,1.6429106730549143,1.6940491178420714e-4,0.0521767128295358,1.1363807747015137e-4,161
AT3G10113,3.740946858416582,2.8518300692780314,1.842405688870457e-4,0.05656185464832303,1.2282704592469715e-4,162
WRKY27,3.321782750128594,2.4341473280710666,1.8921882801712533e-4,0.05790096137324035,1.2537198420766588e-4,163
ZHD5,2.208884357739435,1.5348975256895236,2.1000426709380423e-4,0.0640513014636103,1.3829549296421256e-4,164
ARR18,1.4872419511278694,0.9886659658749475,2.3111610102798425e-4,0.0702592947125072,1.5046303320700807e-4,165
WRKY29,3.4948029035625496,2.512844521450783,2.31267254744105e-4,0.0702592947125072,1.5046303320700807e-4,166
AGL27,4.868043960896966,3.7535460989823566,2.387370267339927e-4,0.07209858207366579,1.5439280770821083e-4,167
TCP20,2.5021818741852804,1.732285555674778,2.4443684307789775e-4,0.07357548976644722,1.5713797055007714e-4,168
WRKY45,1.6152059104432759,1.1444325688710681,2.5064519965696026e-4,0.07519355989708808,1.601756305500101e-4,169
NAC029,1.0519255995671013,0.6886138806565145,2.594022440017264e-4,0.0775612709565162,1.6479671971874384e-4,170
WRKY23,1.45437660300272,1.0310366298666669,2.708778801797396e-4,0.0807216082935624,1.710807664293092e-4,171
At3g09600,3.3324112411479585,2.4501671690236497,2.7331453744650205e-4,0.08117441762161111,1.7161610490826874e-4,172
CAMTA1,1.602611707691635,1.1296976592405272,2.796521582896111e-4,0.08277703885372488,1.7453568186421846e-4,173
RVE5,3.551085264883052,2.8460212314899413,2.8244720822865715e-4,0.08332192642745385,1.7453568186421846e-4,174
NAC043,1.1250909414289818,0.6770412727127589,2.828124474651688e-4,0.08332192642745385,1.7453568186421846e-4,175
WRKY17,3.9914958491509576,3.001423370657826,2.8778603990684947e-4,0.08432130969270689,1.7659597903374856e-4,176
WRKY24,3.427923998656946,2.6069653581563683,2.9299620719300734e-4,0.08555489250035814,1.7877734676183498e-4,177
PLT3,1.1821486761670112,0.7558897324373371,3.3340568321728266e-4,0.09702105381622925,2.0229108869363217e-4,178
OBP4,6.2471094544321435,5.228253224433115,3.592670409379619e-4,0.10418744187200896,2.1676447162737367e-4,179
RVE6,3.4350900756520204,2.6837860173833676,3.8082759326539496e-4,0.11005917445369914,2.2849655595923702e-4,180
TCX2,5.44191937316093,4.328707106517454,4.059813416307827e-4,0.11692262638966543,2.4224301047582616e-4,181
TCP14,0.916956747522029,0.6248078525953855,4.11023975059034e-4,0.11796388084194276,2.43904336848218e-4,182
MYR2,2.4377319890535722,1.8274148724406762,4.14967947504796e-4,0.11868083298637165,2.448991165602075e-4,183
AGL55,6.5799205348201895,5.454822664204841,4.7371323454540313e-4,0.1350082718454399,2.780490724505627e-4,184
